,AreaName,Price ($),lat,lng,Address,City
20835,Old East York,99000,43.687981,-79.34828900000001,978 PAPE AVE,Toronto
20836,The Kingsway,525000,43.648132000000004,-79.50859100000001,2962 Bloor St,Toronto
20837,Brookhaven,225000,43.697231,-79.49009699999999,#311 - 10 MARTHA EATON WAY,Toronto
20838,Islington - City Centre West,1998000,43.650887,-79.54008499999999,201 Burnhamthorpe Rd,Toronto
20839,Willowdale,1628000,43.773258,-79.40310699999999,179 Parkview Ave,Toronto
20840,Kingsview Village,487000,43.697674,-79.545158,1 MAPLEBRANCH PATH,Toronto
20841,Weston,319900,43.708447,-79.505974,#2106 - 224 King St,Toronto
20842,The Kingsway,75000,43.661293,-79.509171,4168 Dundas St,Toronto
20843,Lansing,1998000,43.759079,-79.413788,71 POYNTZ AVE,Toronto
20844,Downtown,3880000,43.659836,-79.384956,#4001 - 761 Bay St,Toronto
20845,Willowdale,399900,43.769665,-79.41378,#508 - 5162 Yonge St,Toronto
20846,Henry Farm,359000,43.774376000000004,-79.346603,#1311 - 66 FOREST MANOR RD,Toronto
20847,The Beach,829800,43.669734999999996,-79.30205500000001,#406 - 1960 Queen St,Toronto
20848,Downtown,1099000,43.659534,-79.382828,#7102 - 388 Yonge St,Toronto
20849,Bathurst Manor,345000,43.752201,-79.456841,#507 - 906 SHEPPARD AVE W,Toronto
20850,Downtown,528800,43.669456,-79.387474,#904 - 35 Balmuto St,Toronto
20851,Armdale,239900,43.819328000000006,-79.25386800000001,#90 - 80 Nashdene Rd,Toronto
20852,Kennedy Park,295000,43.716564,-79.261368,#315 - 3560 ST. CLAIR AVE E,Toronto
20853,Newtonbrook,2988000,43.791035,-79.40283199999999,2 Geranium Crt,Toronto
20854,Willowdale,739900,43.760464,-79.410248,#208 - 2 Anndale Dr,Toronto
20855,Belgravia,810000,43.698753,-79.448181,474 Whitmore Ave,Toronto
20856,Newtonbrook,1998000,43.791561,-79.41420699999999,40 Tobruk Cres,Toronto
20857,Downtown,339000,43.659237,-79.38290400000001,#121 - 384 Yonge St,Toronto
20858,Downtown,415000,43.647224,-79.391098,#1207 - 21 Widmer St,Toronto
20859,Parkdale,510000,43.635578,-79.441345,#2902 - 2167 LAKESHORE BLVD,Toronto
20860,Rustic,799000,43.715637,-79.50106,91 BECKETT AVE,Toronto
20861,Willowdale,348000,43.775791,-79.43448599999999,#214 - 222 Finch Ave,Toronto
20862,Tam O'Shanter,125000,43.784351,-79.292191,#0020 - 3850 SHEPPARD AVE E,Toronto
20863,Fairbank,1199999,43.698002,-79.45423100000001,96 FAIRBANK AVE,Toronto
20864,Mount Dennis,1100000,43.692352,-79.499771,18 COBALT ST,Toronto
20865,Bendale,1999900,43.770813000000004,-79.26505999999999,7 Golden Gate Crt,Toronto
20866,Downsview,899900,43.733565999999996,-79.488663,66 TAVISTOCK RD,Toronto
20867,Downtown,1608888,43.659328,-79.382675,#5710 - 386 Yonge St,Toronto
20868,York Mills,3195000,43.74197,-79.40274000000001,6 OLD YONGE ST,Toronto
20869,Emery,115000,43.749187,-79.542702,#1108 - 3390 Weston Rd,Toronto
20870,Rexdale,497900,43.752983,-79.61972,12 Steinway Blvd,Toronto
20871,Downtown,899900,43.669715999999994,-79.364693,2 ST JAMES CRT,Toronto
20872,Milliken,829900,43.818554,-79.27795400000001,26 Hutchcroft Ave,Toronto
20873,Willowdale,1888000,43.783482,-79.396431,276 Estelle Ave,Toronto
20874,The Junction,499900,43.666733,-79.463661,#Ph1610 - 61 HEINTZMAN ST,Toronto
20875,Midtown Toronto,120000,43.67411,-79.388977,920 YONGE ST,Toronto
20876,Rexdale,689999,43.750071999999996,-79.593987,47 Murchison Cres,Toronto
20877,Downtown,145000,43.647422999999996,-79.396591,8 Camden Street,Toronto
20878,Downtown,769000,43.669151,-79.387375,#1803 - 21 Balmuto St,Toronto
20879,Downtown,479900,43.64613,-79.375778,#2607 - 8 THE ESPLANADE AVE,Toronto
20880,Downtown,445000,43.659237,-79.38290400000001,#47 - 384 Yonge St,Toronto
20881,West Hill,189900,43.767445,-79.183739,#1708 - 90 Ling Rd,Toronto
20882,Parkdale,149900,43.640388,-79.438339,1508 QUEEN ST W,Toronto
20883,Downtown,320000,43.643485999999996,-79.392303,#811 - 352 Front St,Toronto
20884,Downtown,279000,43.640259,-79.381729,208 QUEENS QUAY,Toronto
20885,Downtown,569999,43.641346,-79.372421,#906 - 39 Queens Quay,Toronto
20886,Niagara,629000,43.63641,-79.402,#1808 - 21 GRAND MAGAZINE ST,Toronto
20887,Niagara,674000,43.638874,-79.419273,#510 - 43 Hanna Ave,Toronto
20888,Downtown,858000,43.659836,-79.384956,#2209 - 761 Bay St,Toronto
20890,York Mills,3998000,43.744694,-79.386444,136 Highland Cres,Toronto
20891,Downtown,625000,43.652451,-79.388931,#2408 - 210 Simcoe St,Toronto
20892,Willowdale,343000,43.768574,-79.389618,#427 - 399 SPRING GARDEN AVE,Toronto
20893,Mimico,485000,43.621376,-79.483429,#103 - 15 Legion Rd,Toronto
20894,Alderwood,777000,43.604153000000004,-79.546593,554 BROWNS LINE,Toronto
20895,Old Mill,1249000,43.651253000000004,-79.493347,#407 - 30 Old Mill Rd,Toronto
20896,Agincourt,283000,43.779205,-79.28151700000001,#2716 - 181 VILLAGE GREEN SQ,Toronto
20897,Belgravia,799900,43.69767,-79.441757,1542 Eglinton Ave,Toronto
20898,Downtown,718800,43.659237,-79.38290400000001,#51 - 384 Yonge St,Toronto
20899,Mimico,348900,43.624306,-79.480461,#1102 - 2175 LAKE SHORE BLVD W,Toronto
20900,Willowdale,349000,43.758064000000005,-79.409622,#301 - 4665 Yonge St,Toronto
20901,Downtown,1598000,43.664982,-79.37494699999999,59 Homewood Ave,Toronto
20902,Pleasant View,309900,43.777275,-79.337051,# 1807 - 5 OLD SHEPPARD AV,Toronto
20903,Downtown,499000,43.668777,-79.383995,#3611 - 45 Charles St,Toronto
20904,Pelmo Park,1195000,43.708431,-79.518684,10 RANWOOD DR,Toronto
20905,Downtown,219000,43.65517,-79.402069,255 Augusta Ave,Toronto
20906,Humber Summit,199900,43.748459000000004,-79.568283,#910 - 2825 ISLINGTON AVE,Toronto
20907,Bridle Path,10800000,43.733089,-79.369225,20 High Point Rd,Toronto
20908,York University Heights,195000,43.757763,-79.475639,3909 Chesswood Drive,Toronto
20909,Newtonbrook,80000,43.780190000000005,-79.443619,21 Transwell Ave,Toronto
20910,Don Valley Village,479000,43.779346000000004,-79.353844,#151 - 9 ESTERBROOKE AVE,Toronto
20911,Downtown,439000,43.641632,-79.38205,#1703 - 12 York St,Toronto
20912,Port Union,968000,43.791492,-79.1558,9 VALMOUNT AVE,Toronto
20913,Newtonbrook,2499000,43.779377000000004,-79.441811,16 ROBSON PL,Toronto
20914,Rexdale,434300,43.745731,-79.605835,#14 - 30 Baywood Rd,Toronto
20915,Wexford - Maryvale,495000,43.757233,-79.288803,#304 - 1483 BIRCHMOUNT RD,Toronto
20916,Rexdale,3500000,43.745731,-79.605835,#1-6 - 30 Baywood Rd,Toronto
20917,Henry Farm,388000,43.774895,-79.345955,#1107 - 70 FOREST MANOR RD,Toronto
20918,Downtown,418000,43.659237,-79.38290400000001,#64 - 384 Yonge St,Toronto
20919,Leaside,2495000,43.703686,-79.36466999999999,877 MILLWOOD RD,Toronto
20920,Downtown,59000,43.657684,-79.40235899999999,316 COLLEGE ST,Toronto
20921,Downtown,290000,43.654590999999996,-79.40097,187 BALDWIN ST,Toronto
20922,Toronto,5498000,43.739929,-79.383339,110 ARJAY CRES,Toronto
20923,Swansea,3450000,43.645953999999996,-79.487663,65 BRULE GDNS,Toronto
20924,Agincourt,879000,43.792721,-79.274506,4 CANHAM CRES,Toronto
20925,Mimico,419000,43.62273,-79.483192,#304 - 2220 LAKE SHORE BLVD W,Toronto
20926,Mimico,614700,43.619488,-79.48820500000001,26 VICTORIA ST,Toronto
20927,Lawrence Heights,59000,43.716656,-79.44725799999999,#8 - 700 LAWRENCE AVE W,Toronto
20928,Weston,899000,43.708218,-79.534134,2464 WESTON RD,Toronto
20929,Willowdale,519000,43.757988,-79.403625,#1709 - 120 Harrison Garden Blvd,Toronto
20930,Lansing,648000,43.760517,-79.411743,#1202 - 11 Bogert Ave,Toronto
20931,Willowdale,309900,43.760181,-79.408218,#309 - 35 Bales Ave,Toronto
20932,Leslieville,940700,43.667133,-79.334404,#9 - 169 Jones Ave,Toronto
20933,Rouge,289000,43.835026,-79.250862,#104 - 3331 Markham Rd,Toronto
20934,Rouge,289000,43.835026,-79.250862,#103 - 3331 Markham Rd,Toronto
20935,Emery,130000,43.749187,-79.542702,#1103 - 3390 Weston Rd,Toronto
20936,Downtown,489000,43.647224,-79.391098,#2205 - 21 Widmer St,Toronto
20937,Willowdale,3980000,43.772743,-79.393814,362 Princess Ave,Toronto
20938,Bayview Village,328800,43.767689000000004,-79.382263,#509 - 27 Rean Dr,Toronto
20939,Clairlea - Birchmount,1299000,43.702461,-79.292351,54 Pitt Ave,Toronto
20940,Birch Cliff,724900,43.68222,-79.279739,1204 Kingston Rd,Toronto
20941,Downtown,960000,43.648788,-79.372536,#412 - 81A Front St,Toronto
20942,Rexdale,629900,43.715171999999995,-79.567993,2079 Kipling Ave,Toronto
20943,Caribou Park,2680000,43.717715999999996,-79.428337,195 Caribou Rd,Toronto
20944,Midtown Toronto,2295000,43.687591999999995,-79.41261300000001,386 Spadina Rd,Toronto
20945,West Queen West,275000,43.645897,-79.410072,839 Queen St,Toronto
20946,Mount Dennis,499000,43.689040999999996,-79.49234,15 Denarda St,Toronto
20947,High Park North,2200000,43.654484000000004,-79.469658,62 Gothic Ave,Toronto
20948,Richview,1548000,43.691811,-79.555588,10 Hawthorne Rd,Toronto
20949,Jane and Finch,149900,43.745917999999996,-79.515724,#304 - 5 Frith Rd,Toronto
20950,Downsview,174900,43.737915,-79.51136,#725 - 2645 Jane St,Toronto
20951,Maple Leaf,1495000,43.709042,-79.49839,423 Queen&#39;s Dr,Toronto
20952,Scarborough Village,3670000,43.734341,-79.213409,41 Hill Cres,Toronto
20953,York Mills,6995000,43.743458000000004,-79.39292900000001,69 Highland Cres,Toronto
20954,Toronto,92800,43.738617,-79.516747,2008 Sheppard Ave,Toronto
20955,Willowdale,419800,43.769665,-79.41378,#808 - 5162 Yonge St,Toronto
20956,Dorset Park,199000,43.748924,-79.275459,1060 Kennedy Rd,Toronto
20957,Weston,259900,43.700790000000005,-79.511627,#2 - 2013 Lawrence Ave,Toronto
20958,Yorkdale,178500,43.716667,-79.45525400000001,3129 Dufferin St,Toronto
20959,Downtown,409900,43.655097999999995,-79.375763,#1608 - 64 Shuter St,Toronto
20960,Rouge,324999,43.836353,-79.250473,#108 - 3351 Markham Rd,Toronto
20961,Wilson Heights,2589000,43.735572999999995,-79.443596,438 Wilson Ave,Toronto
20962,Old Mill,1525000,43.651253000000004,-79.493347,#603 - 30 Old Mill Rd,Toronto
20963,Midtown Toronto,10900000,43.675232,-79.378601,20 ELM AVE,Toronto
20964,The Beach,349000,43.669174,-79.302444,1953 QUEEN ST E,Toronto
20965,The Beach,1260000,43.669434,-79.30242199999999,1951 QUEEN ST E,Toronto
20966,Midtown Toronto,1529000,43.673782,-79.393517,39 BISHOP ST,Toronto
20967,Leaside,2869900,43.714366999999996,-79.37089499999999,82 DIVADALE DR,Toronto
20968,Alderwood,1398000,43.60165,-79.54632600000001,514 HORNER AVE,Toronto
20969,Jane and Finch,170000,43.756096,-79.517288,3945 JANE ST,Toronto
20970,Mimico,98000,43.618938,-79.494659,1 Audley Street,Toronto
20971,Agincourt,860000,43.795277,-79.272079,2260 BRIMLEY RD,Toronto
20972,Emery,469500,43.748669,-79.530884,#8 - 789 ARROW RD,Toronto
20973,Downtown,718000,43.669456,-79.387474,#2704 - 35 Balmuto St,Toronto
20974,Newtonbrook,3388000,43.795185,-79.40284,179 Maxome Ave,Toronto
20975,Rexdale,109000,43.722031,-79.543945,#102 - 236 Albion Rd,Toronto
20976,Willowdale,438000,43.760998,-79.410202,#315 - 4789 Yonge St,Toronto
20977,Midtown Toronto,159000,43.687897,-79.396156,48 St.Clair Ave,Toronto
20978,Midtown Toronto,1358000,43.670319,-79.394432,#2313 - 155 Yorkville Ave,Toronto
20979,Roncesvalles Village,1199000,43.654334999999996,-79.452225,2243 Dundas St,Toronto
20980,Rexdale,419900,43.731674,-79.576454,#1012 - 80 Esther Lorrie Dr,Toronto
20981,Scarborough Village,799900,43.740292,-79.21345500000001,73 Brinloor Blvd,Toronto
20982,Long Branch,1079000,43.587688,-79.54199200000001,33 Forty-Second St,Toronto
20983,Long Branch,1699999,43.596199,-79.52529100000001,3335 Lake Shore Blvd,Toronto
20984,Newtonbrook,398000,43.779841999999995,-79.44577,#1005 - 115 Antibes Dr,Toronto
20985,Victoria Village,935000,43.730346999999995,-79.328224,#Ph 16 - 18 Concorde Pl,Toronto
20986,Downtown,459900,43.646656,-79.394127,#902 - 36 Charlotte St,Toronto
20987,Steeles,398000,43.814705,-79.325653,##1128 - 75 Bamburgh Circ,Toronto
20988,Midtown Toronto,1660000,43.687294,-79.414162,81A Montclair Ave,Toronto
20989,Willowdale,550000,43.767471,-79.41127,#3005 - 21 Hillcrest Ave,Toronto
20990,Downtown,1788000,43.667709,-79.386383,#104/105 - 75 St Nicholas St,Toronto
20991,Milliken,249900,43.809418,-79.269463,#406 - 1571 Sandhurst Circ,Toronto
20992,York University Heights,878000,43.766822999999995,-79.496696,24 Leitch Ave,Toronto
20993,Rexdale,234900,43.75848,-79.586617,#1502 - 41 Markbrook Lane,Toronto
20994,Bridle Path,15300000,43.739182,-79.379913,14 The Bridle Path,Toronto
20995,Glen Park,175000,43.706429,-79.465775,#1210 - 940 Caledonia Rd,Toronto
20996,Silverthorn,725000,43.682190000000006,-79.469429,539-541 Rogers Rd,Toronto
20997,Regal Heights,1995000,43.67487,-79.439171,5 Northcliffe Blvd,Toronto
20998,Agincourt,345000,43.778103,-79.281586,#3710 - 125 Village Green Sq,Toronto
20999,Humber Bay,1049900,43.624373999999996,-79.48554200000001,#2903 - 90 Park Lawn Rd,Toronto
21000,St. Clair West Village,488800,43.679676,-79.436104,956 St Clair Ave,Toronto
21001,Humber Summit,1750000,43.757228999999995,-79.569908,2958 Islington Ave,Toronto
21002,Bathurst Manor,995000,43.752811,-79.45148499999999,830 Sheppard Ave,Toronto
21003,New Toronto,1099000,43.598411999999996,-79.51664,3154 Lake Shore Blvd,Toronto
21004,Willowdale,519000,43.761196000000005,-79.408951,#903 - 33 Sheppard Ave,Toronto
21005,Midtown Toronto,1459000,43.671864,-79.393814,#3A - 36 Hazelton Ave,Toronto
21006,The Beach,738000,43.674232,-79.307144,#506 - 60 Haslett Ave,Toronto
21007,Downtown,545800,43.637608,-79.395134,#609W - 500 Queens Quay,Toronto
21008,Swansea,415000,43.636173,-79.47075699999999,#910 - 105 The Queensway,Toronto
21009,Humber Bay Shores,299900,43.624306,-79.480461,#707 - 2175 Lake Shore Blvd,Toronto
21010,Midtown Toronto,675000,43.686676,-79.399445,#405 - 111 St Clair Ave,Toronto
21011,Edenbridge - Humber Valley,3998000,43.674366,-79.51816600000001,69 Valecrest Dr,Toronto
21012,Entertainment District,1188000,43.649025,-79.38713800000001,#Ph02 - 126 Simcoe St,Toronto
21013,Rockcliffe - Smythe,995000,43.667488,-79.499748,47 Scarlett Rd,Toronto
21014,Willowdale,339000,43.76556,-79.41280400000001,#1109 - 4968 Yonge St,Toronto
21015,Downsview,499000,43.727947,-79.475685,#19Lower - 951 Wilson Ave,Toronto
21016,Downtown,1225000,43.637608,-79.395134,#602E - 500 Queens Quay,Toronto
21017,Princess - Rosethorn,2289000,43.661076,-79.536118,59 Rathburn Rd,Toronto
21018,St. Andrew - Windfields,2288000,43.763756,-79.380775,86 Northdale Rd,Toronto
21019,Bloorcourt Village,45000,43.660385,-79.433952,#Lower - 1088 Bloor St,Toronto
21020,Financial District,629000,43.649799,-79.38028,#1504 - 325 Bay St,Toronto
21021,Mimico,339000,43.624969,-79.478081,#2108 - 59 Annie Craig Dr,Toronto
21022,Toronto,224900,43.793209000000004,-79.25859100000001,#12 &amp;13 - 40 Nugget Ave,Toronto
21023,Milliken,205000,43.815178,-79.295227,#307 - 385 Silver Star Blvd,Toronto
21024,Midtown Toronto,295900,43.706657,-79.427071,#316 - 2550 Bathurst St,Toronto
21025,York University Heights,58000,43.775482000000004,-79.469521,##3 - 4700 Dufferin St,Toronto
21026,Armdale,300,43.830791,-79.24955,#B-204 - 833 Passmore Ave,Toronto
21027,Armdale,300,43.830791,-79.24955,#F-206 - 865 Passmore Ave,Toronto
21028,Armdale,300,43.830791,-79.24955,#F-204 - 865 Passmore Ave,Toronto
21029,Armdale,300,43.830791,-79.24955,#F-103 - 865 Passmore Ave,Toronto
21030,Armdale,220,43.830791,-79.24955,#D-106 - 843 Passmore Ave,Toronto
21031,Armdale,220,43.830791,-79.24955,#E-104 - 855 Passmore Ave,Toronto
21032,Downtown,449900,43.670547,-79.380585,#2608 - 28 TED ROGERS WAY,Toronto
21033,Downtown,739900,43.640159999999995,-79.377655,#3403 - 33 HARBOUR SQ,Toronto
21034,North Toronto,2788000,43.73238,-79.414787,285 OLD ORCHARD GRVE,Toronto
21035,Downtown,3588000,43.669151,-79.387375,#Ph3401 - 21 BALMUTO ST,Toronto
21036,Downtown,3488000,43.666794,-79.388756,#5201 - 1080 BAY ST,Toronto
21037,Midtown Toronto,159000,43.673415999999996,-79.388428,# 3 - 890 YONGE ST,Toronto
21038,Midtown Toronto,2135990,43.68515,-79.410439,#2 - 290 ST CLAIR AVE W,Toronto
21039,Downtown,384999,43.659824,-79.362724,#1507 - 225 SACKVILLE ST,Toronto
21040,Brockton Village,675000,43.644939,-79.430931,50 Alma Avenue,Toronto
21041,Niagara,415800,43.637432000000004,-79.401039,#2213 - 20 BRUYERES MEWS,Toronto
21042,Midtown Toronto,485990,43.696835,-79.393997,#507 - 68 MERTON ST,Toronto
21043,Midtown Toronto,5199000,43.671894,-79.39492800000001,#Ph 6 - 77 AVENUE RD,Toronto
21044,Downtown,455000,43.640223999999996,-79.39595,#930 - 10 CAPREOL CRT,Toronto
21045,Downtown,619000,43.652451,-79.388931,#2006 - 210 SIMCOE ST,Toronto
21046,Little Portugal,255800,43.642390999999996,-79.424736,#739 - 68 ABELL ST,Toronto
21047,Downtown,799000,43.661102,-79.382103,#4003 - 21 CARLTON ST,Toronto
21048,Downtown,369900,43.638477,-79.397987,#2812 - 75 QUEENS WHARF RD,Toronto
21049,Entertainment District,599000,43.641490999999995,-79.382607,#1115 - 19 GRAND TRUNK CRES,Toronto
21050,St. Clair West Village,64900,43.679417,-79.437187,998 ST CLAIR AVE W,Toronto
21051,Midtown Toronto,42000,43.716805,-79.400696,2674 YONGE ST,Toronto
21052,St. Clair West Village,40000,43.679184,-79.437836,1020 ST. CLAIR AVE,Toronto
21053,Midtown Toronto,779000,43.675018,-79.393723,#506 - 181 DAVENPORT RD,Toronto
21054,Downtown,649800,43.647663,-79.390419,#4009 - 295 ADELAIDE ST,Toronto
21055,Downtown,2750000,43.647663,-79.390419,#Ph2 - 295 ADELAIDE ST W,Toronto
21057,Silverthorn,269900,43.681538,-79.47179399999999,#510 - 1600 KEELE ST,Toronto
21058,Midtown Toronto,958000,43.723735999999995,-79.380013,76 HARGRAVE LANE,Toronto
21059,Victoria Village,325000,43.729931,-79.328445,#3612 - 7 CONCORDE PL,Toronto
21060,Parma Court,299900,43.71833,-79.303375,#708 - 45 SUNRISE AVE,Toronto
21061,Islington - City Centre West,399900,43.634884,-79.53952,#1911 - 101 SUBWAY CRES,Toronto
21062,White Haven,259900,43.788447999999995,-79.256805,#209 - 1703 MCCOWAN RD,Toronto
21063,Islington - City Centre West,79900,43.620182,-79.52845,#B - 1361 THE QUEENSWAY,Toronto
21064,Bayview Village,115000,43.769089,-79.38493299999999,2901 BAYVIEW AVE,Toronto
21065,Dorset Park,170000,43.770493,-79.286835,#907 - 100 DUNDALK DR,Toronto
21066,Henry Farm,348800,43.774376000000004,-79.346603,#409 - 66 FOREST MANOR RD,Toronto
21067,Belgravia,85000,43.697815000000006,-79.441101,1508 EGLINTON AVE W,Toronto
21068,Ionview,35900,43.731453,-79.26899,2383 EGLINTON AVE E,Toronto
21069,Scarborough Junction,2600000,43.705459999999995,-79.26796,458 BIRCHMOUNT RD,Toronto
21070,Bayview Village,449900,43.765289,-79.382339,#105 - 3 REAN DR,Toronto
21071,Willowdale,450000,43.757233,-79.404686,#1015 - 100 HARRISON GARDEN BLVD,Toronto
21072,Humber Summit,1990000,43.754402,-79.572464,53 ROWNTREE MILL RD,Toronto
21073,West Hill,2880000,43.758629,-79.197571,4151 KINGSTON RD,Toronto
21074,Brookhaven,938168,43.703823,-79.498138,1745 LAWRENCE AVE W,Toronto
21075,Newtonbrook,715000,43.78017,-79.418251,#Ph05 - 15 GREENVIEW AVE,Toronto
21076,Morningside,509000,43.790253,-79.197601,741 MILITARY TR,Toronto
21077,Willowdale,749900,43.771309,-79.412926,#2807 - 18 PARKVIEW AVE,Toronto
21078,Downtown,489000,43.641788,-79.381874,#4006 - 14 YORK ST,Toronto
21079,Downtown,539000,43.668777,-79.383995,#811 - 45 CHARLES ST E,Toronto
21080,Midtown Toronto,1849990,43.685131,-79.410217,#7 - 288 ST CLAIR AVE W,Toronto
21081,Downtown,700000,43.650372,-79.382347,#3711 - 70 TEMPERANCE ST,Toronto
21082,Little Portugal,319900,43.642593,-79.424278,#712 - 48 ABELL ST,Toronto
21083,Don Mills,305000,43.747749,-79.348656,#A202 - 16 MALLARD RD,Toronto
21084,Willowdale,452000,43.778434999999995,-79.41333,#705 - 18 HOLMES AVE,Toronto
21085,Agincourt,178000,43.788311,-79.26808199999999,#218 - 4438 SHEPPARD AVE,Toronto
21086,Agincourt,399990,43.801655,-79.294731,#113 - 1315 FINCH AVE E,Toronto
21087,Jane and Finch,419500,43.744011,-79.491524,#1921 - 5 SHEPPARD AVE,Toronto
21088,Downtown,269000,43.659237,-79.38290400000001,#103 - 384 YONGE ST,Toronto
21089,Mimico,479999,43.625541999999996,-79.477242,#2604 - 80 MARINE PARADE DR,Toronto
21090,Bayview Village,469000,43.766094,-79.385582,#713 - 17 KENASTON GDNS,Toronto
21091,Toronto,175000,43.653225,-79.383186,#1609 - 5 SAN ROMANO WAY,Toronto
21092,Alderwood,1000000,43.600712,-79.53211999999999,128 THIRTIETH ST,Toronto
21093,Agincourt,118888,43.788311,-79.26808199999999,#223 - 4438 SHEPPARD AVE E,Toronto
21094,Lansing,599000,43.760303,-79.411621,#1106 - 9 BOGERT AVE,Toronto
21095,Tam O'Shanter,78000,43.784351,-79.292191,#340 -35- 3850 SHEPPARD AVE E,Toronto
21096,Toronto,295000,43.761047,-79.410904,#341 - 4750 YONGE ST,Toronto
21097,Mount Dennis,314900,43.687202,-79.504761,#504 - 75 EMMETT AVE,Toronto
21098,Mimico,409000,43.624969,-79.478081,#413 - 59 ANNIE CRAIG DR,Toronto
21099,Parma Court,300000,43.71833,-79.303375,#1112 - 45 SUNRISE AVE,Toronto
21100,Midtown Toronto,998000,43.708008,-79.400787,#Th03 - 58 Orchard View Blvd,Toronto
21101,Malvern,264900,43.809731,-79.221008,#907 - 410 Mclevin Ave,Toronto
21102,Willowdale,578800,43.775847999999996,-79.414291,5371 Yonge St,Toronto
21103,York Mills,5999000,43.744083,-79.38458299999999,188 Valley Rd,Toronto
21104,Bayview Village,339000,43.766094,-79.385582,#809 - 17 Kenaston Gdns,Toronto
21105,Malvern,249900,43.804581,-79.22776800000001,#125 - 200 Mclevin Ave,Toronto
21106,Downtown,2999988,43.642272999999996,-79.372704,#1204 - 29 Queens Quay Way,Toronto
21107,Henry Farm,269000,43.774952,-79.33548,#1008 - 30 Heron&#39;s Hill Way,Toronto
21108,Midtown Toronto,1168000,43.710876,-79.443077,673 Glengrove Ave,Toronto
21109,Downtown,125000,43.649483000000004,-79.391853,329 Queen St,Toronto
21110,Milliken,4300000,43.805862,-79.298836,2967  kennedy Road,Toronto
21111,Downtown,575000,43.64613,-79.375778,#3607 - 8 The Esplanade,Toronto
21112,Steeles,498000,43.815434,-79.325745,#838 - 25 Bamburgh Circ,Toronto
21113,St. Clair West Village,848000,43.678867,-79.44010899999999,1084 St.Clair Ave,Toronto
21114,Downtown,668000,43.642272999999996,-79.372704,#918 - 29 Queens Quay Way,Toronto
21115,Don Valley Village,479000,43.777386,-79.352486,#82 - 125 Shaughnessy Blvd,Toronto
21116,Bayview Village,345000,43.769721999999994,-79.36692,2756 Old Leslie St,Toronto
21117,Mimico,319000,43.625118,-79.478767,#306B - 60 Annie Craig Dr,Toronto
21118,Swansea,444900,43.636173,-79.47075699999999,#1010 - 105 The Queensway Ave,Toronto
21119,Edenbridge - Humber Valley,5600000,43.674221,-79.51460300000001,158 Edenbridge Dr,Toronto
21120,Pelmo Park,614888,43.708405,-79.525757,5 Jaymar Pl,Toronto
21121,Oakridge,339900,43.694603,-79.27327700000001,#101 - 3520 Danforth Ave,Toronto
21122,Don Mills,425000,43.73275,-79.34563399999999,#903 - 75 The Donway Way,Toronto
21123,Midtown Toronto,1380000,43.712585,-79.377747,#305/6 - 1818 Bayview Ave,Toronto
21124,Woburn,2500000,43.776733,-79.242828,1120 Bellamy Rd,Toronto
21125,Rockcliffe - Smythe,849000,43.669647,-79.484047,822 Runnymede Rd,Toronto
21126,Silverthorn,725000,43.682182,-79.469193,535-537 Rogers Rd,Toronto
21127,West Queen West,3700000,43.646591,-79.406052,715-717 Queen St,Toronto
21128,Downtown,319900,43.640381,-79.397339,#3002 - 21 Iceboat Terr,Toronto
21129,Central Waterfront,860000,43.63821,-79.391357,#Uph5 - 410 Queens Quay,Toronto
21130,Entertainment District,438900,43.649025,-79.38713800000001,#1506 - 126 Simcoe St,Toronto
21131,Toronto,189900,43.762257,-79.352737,#307 - 220 Duncan Mill Rd,Toronto
21132,Willowdale,1200000,43.760998,-79.410202,#1003/4 - 4789 Yonge St,Toronto
21133,Riverdale,899900,43.666531,-79.348099,718 Gerrard St,Toronto
21134,York University Heights,250000,43.767105,-79.47065,#6 - 1101 Finch Ave,Toronto
21135,Humber Summit,199900,43.753052000000004,-79.541618,#66 - 2300 Finch Ave,Toronto
21136,Mimico,635000,43.618755,-79.485359,#707 - 2285 Lake Shore Blvd,Toronto
21137,Downtown,89000,43.670345000000005,-79.3853,53 Bloor St,Toronto
21138,Downsview,324900,43.726418,-79.47994200000001,#631 - 15 James Finlay Way,Toronto
21139,Bayview Woods - Steeles,283000,43.785713,-79.389084,#8 - 1 Watergarden Way,Toronto
21140,Don Mills,1200,43.747749,-79.348656,#A204 - 16 Mallard Rd,Toronto
21141,Midtown Toronto,439000,43.670319,-79.394432,#1506 - 155 Yorkville Ave,Toronto
21142,Midtown Toronto,659000,43.670319,-79.394432,#1507 - 155 Yorkville Ave,Toronto
21143,Carleton Village,49000,43.670044,-79.45721400000001,1985 Davenport Rd,Toronto
21144,Armdale,129900,43.82074,-79.26173399999999,#A206 - 3300 Mcnicoll Ave,Toronto
21145,Midtown Toronto,2190000,43.6754,-79.402336,361 Davenport Rd,Toronto
21146,Dorset Park,119900,43.771751,-79.28398100000001,2 Antrim Cres,Toronto
21147,Clairlea - Birchmount,268000,43.725918,-79.289024,816 Warden Ave,Toronto
21148,Edenbridge - Humber Valley,7398000,43.675018,-79.519035,77 Valecrest Dr,Toronto
21149,Bathurst Manor,315000,43.755169,-79.441742,#304 - 650 Sheppard Ave,Toronto
21150,Brockton Village,199900,43.649673,-79.440407,222 Lansdowne Ave,Toronto
21151,Islington - City Centre West,279000,43.645454,-79.522476,3300 Bloor St,Toronto
