,AreaName,Price ($),lat,lng,Address,City,Postal Code,FSA
533,Islington - City Centre West,399900,43.609261,-79.558998,2004 235 Sherway Gardens Road,Toronto,M9C 0A2,M9C
534,Henry Farm,259900,43.769733,-79.345482,#1409 - 10 PARKWAY FOREST DR,Toronto,M2J 1L3,M2J
535,Bendale,298000,43.773312,-79.258728,#3602 - 60 BRIAN HARRISON WAY,Toronto,M1P 5J5,M1P
537,Victoria Village,344800,43.723495,-79.303215,#212 - 65 CRANBORNE AVE,Toronto,M4A 1B8,M4A
538,Bendale,259000,43.773582,-79.258919,#503 - 50 BRIAN HARRISON WAY,Toronto,M1P 5J4,M1P
539,Downtown,989000,43.64613,-79.375778,#1205 - 8 THE ESPLANADE AVE,Toronto,M5E 0A6,M5E
540,Midtown Toronto,328888,43.709068,-79.393547,#203 - 170 ROEHAMPTON AVE,Toronto,M4P 1P9,M4P
541,Emery,499000,43.746689,-79.547523,106 Lanyard Rd,Toronto,M9M 1Y9,M9M
542,Bendale,769900,43.749783,-79.250481,41 Gage Ave,Toronto,M1J 1T6,M1J
543,Downsview,788800,43.722591,-79.51664,36 Loney Ave,Toronto,M3L 1E9,M3L
544,Rouge,1199900,43.801319,-79.179985,18 DALI CRES,Toronto,M1B 6A5,M1B
545,Rustic,775000,43.712666,-79.493423,38 Veerland Dr,Toronto,M6L 1S1,M6L
546,Midtown Toronto,628800,43.686676,-79.399445,#816 - 111 ST. CLAIR AVE W,Toronto,M4V 1N5,M4V
547,York University Heights,920000,43.764595,-79.503365,411 MURRAY ROSS PKWY,Toronto,M3J 3P1,M3J
548,Islington - City Centre West,399900,43.609261,-79.558998,235 Sherway Gardens Road,Toronto,M9C 0A2,M9C
549,Mimico,309905,43.62001,-79.483086,#905 - 2261 LAKE SHORE BLVD W,Toronto,M8V 3X1,M8V
550,Newtonbrook,719000,43.788425,-79.390388,#Lph105 - 17 RUDDINGTON DR,Toronto,M2K 2G6,M2K
551,Humber Bay Shores,525000,43.626965,-79.478485,#3007 - 16 BROOKERS LANE S,Toronto,M8V 0A5,M8V
552,Agincourt,295000,43.779205,-79.281517,#816 - 181 VILLAGE GREEN SQ W,Toronto,M1S 0K5,M1S
553,Markland Wood,399900,43.639656,-79.58271,#907 - 820 BURNHAMTHORPE RD,Toronto,M9C 4W2,M9C
554,Weston,119900,43.700745,-79.517921,1941 WESTON RD,Toronto,M9N 1W8,M9N
555,Islington - City Centre West,284888,43.609573,-79.557335,#204 - 205 Sherway Gardens Rd,Toronto,M9C 0A5,M9C
556,Entertainment District,539000,43.641491,-79.382607,#3309 - 19 GRAND TRUNK CRES,Toronto,M5J 3A3,M5J
557,Humber Bay Shores,1550000,43.631355,-79.474609,#2601 - 2045 LAKE SHORE BLVD W,Toronto,M8V 2Z6,M8V
558,Bayview Village,449900,43.768646,-79.369026,#203 - 72 ESTHER SHINER BLVD,Toronto,M2K 2X9,M2K
559,Willowdale,399000,43.757988,-79.403625,#1311 - 120 HARRISON GARDEN BLVD,Toronto,M2N 0H1,M2N
560,Fashion District,590000,43.646156,-79.397179,#Lph 91 - 399 ADELAIDE ST W,Toronto,M5V 1S1,M5V
561,Islington - City Centre West,343000,43.638172,-79.536194,#1631 - 35 VIKING LANE,Toronto,M9B 0A1,M9B
562,Willowdale,349000,43.757988,-79.403625,#717 - 120 HARRISON GARDEN BLVD,Toronto,M2N 0H1,M2N
563,Islington - City Centre West,299000,43.640285,-79.559464,#806 - 1 VALHALLA INN RD,Toronto,M9B 1S9,M9B
564,Bayview Village,318888,43.768646,-79.369026,#621 - 72 ESTHER SHINER BLVD,Toronto,M2K 2X9,M2K
565,Roncesvalles Village,650,43.639183,-79.451019,#Gnd Fl- 2217 THE QUEENSWAY WAY,Toronto,M6K 1J4,M6K
566,Lawrence Heights,420000,43.714592,-79.452911,#Ph2113 - 800 LAWRENCE AVE W,Toronto,M6A 0B1,M6A
567,Fairbank,599000,43.684696,-79.457497,362 Mcroberts Ave,Toronto,M6E 4P9,M6E
568,Downtown,327000,43.639095,-79.386475,#201 - 270 QUEENS QUAY W,Toronto,M5J 2N4,M5J
569,Wexford - Maryvale,649000,43.738956,-79.290405,10 HUGHES PL,Toronto,M1R 2B8,M1R
570,Carleton Village,699900,43.670303,-79.457619,1988 DAVENPORT RD,Toronto,M6N 1C4,M6N
571,Swansea,790000,43.64967,-79.476456,131 BERESFORD AVE,Toronto,M6S 3B2,M6S
572,East Danforth,397500,43.685455,-79.313133,#711 - 2055 DANFORTH AVE,Toronto,M4C 1J8,M4C
573,Milliken,859000,43.812012,-79.272614,16 BRIDLEY DR,Toronto,M1V 1B1,M1V
574,Leslieville,989000,43.661396,-79.339134,1010 QUEEN ST E,Toronto,M4M 1K1,M4M
575,Niagara,539000,43.633461,-79.399681,#172 - 28 STADIUM RD S,Toronto,M5V 3P4,M5V
576,Downtown,489900,43.650406,-79.392166,#905 - 15 BEVERLEY ST,Toronto,M5T 1X8,M5T
577,Downtown,329900,43.639343,-79.399841,#1610 - 170 FORT YORK BLVD,Toronto,M5V 0E6,M5V
578,Woodbine - Lumsden,1100000,43.687271,-79.30703,2328 DANFORTH AVE,Toronto,M4C 1K7,M4C
579,Downsview,560000,43.726055,-79.513565,126 CHALKFARM DR,Toronto,M3L 1L6,M3L
580,Toronto,2888800,43.738964,-79.382706,2436 Bayview Ave,Toronto,M2L 1A3,M2L
581,White Haven,718000,43.790421,-79.252586,36 GLENSTROKE DR,Toronto,M1S 2Z9,M1S
582,Sunnylea,1050000,43.640781,-79.505577,39 SUNNYLEA AVE W,Toronto,M8Y 2J8,M8Y
583,Parkwoods - Donalda,1290000,43.76067,-79.340393,28 CAMWOOD CRES,Toronto,M3A 3L2,M3A
584,Willowdale,399999,43.757408,-79.406853,#938 - 5 EVERSON DR,Toronto,M2N 7C3,M2N
585,Rexdale,599000,43.736458,-79.584396,22 MASSEYGROVE CRES,Toronto,M9V 3C9,M9V
587,C.D. Farquharson,859000,43.786312,-79.259621,76 KEYWORTH TR,Toronto,M1S 2V1,M1S
588,Downtown,549000,43.647224,-79.391098,#4109 - 21 WIDMER ST,Toronto,M5V 0B8,M5V
589,Mount Dennis,219000,43.686962,-79.50605,#806 - 85 EMMETT AVE,Toronto,M6M 5A2,M6M
590,Woodbine - Lumsden,749800,43.693295,-79.313347,238 LUMSDEN AVE,Toronto,M4C 2K4,M4C
591,Mimico,369000,43.621376,-79.483429,#901 - 15 LEGION RD,Toronto,M8V 0B1,M8V
592,Wexford - Maryvale,649900,43.75909,-79.309013,133 ELLESMERE RD,Toronto,M1R 4C3,M1R
593,Downtown,319900,43.668777,-79.383995,#1203 - 45 CHARLES ST E,Toronto,M4Y 1S2,M4Y
594,York Mills,8800000,43.743626,-79.391846,75 HIGHLAND CRES,Toronto,M2L 1G7,M2L
595,Willowdale,1080000,43.775955,-79.433769,216 B FINCH AVE,Toronto,M2R 1M5,M2R
596,Woburn,429000,43.780869,-79.24852,#Ph305 - 18 LEE CENTRE DR,Toronto,M1H 3H5,M1H
597,Maple Leaf,1099000,43.71077,-79.477043,11 SPARTA RD,Toronto,M6L 2M4,M6L
598,Emery,499000,43.746689,-79.547523,106 LANYARD RD,Toronto,M9M 1Y9,M9M
599,Toronto,319900,43.75103,-79.465858,#1203 - 55 DE BOERS DR,Toronto,M3J 0G5,M3J
600,Hillcrest Village,600000,43.809689,-79.360413,62 THIMBLE BERRYWAY,Toronto,M2H 3K7,M2H
601,Weston,1999999,43.700535,-79.517494,1935 WESTON RD,Toronto,M9N 1W2,M9N
602,Jane and Finch,789999,43.743099,-79.518883,64 BREWSTER CRES,Toronto,M3N 1C6,M3N
603,Etobicoke West Mall,769000,43.64373,-79.572029,617 BURNHAMTHORPE RD,Toronto,M9C 2Y7,M9C
604,Agincourt North,2200000,43.803215,-79.242554,2230 MARKHAM RD,Toronto,M1B,M1B
605,New Toronto,252900,43.601498,-79.510078,#607 - 4 ELSINORE PATH,Toronto,M8V 4G7,M8V
606,Glen Park,180000,43.706429,-79.465775,#710 - 940 CALEDONIA RD S,Toronto,M6B 3Y4,M6B
607,Mount Dennis,799000,43.68869,-79.49939,46 BARTONVILLE AVE W,Toronto,M6M 2B4,M6M
608,Oakwood Village,799000,43.690025,-79.445328,519 NORTHCLIFFE BLVD,Toronto,M6E 3L4,M6E
609,Mimico,467000,43.62421,-79.489449,#310 - 300 MANITOBA ST,Toronto,M8Y 4G9,M8Y
610,Newtonbrook,1299000,43.782883,-79.436531,406 DREWRY AVE,Toronto,M2R 2K4,M2R
611,Lambton Baby Point,478800,43.648243,-79.486626,#615 - 1 OLD MILL DR,Toronto,M6S 0A1,M6S
612,Swansea,1299999,43.649208,-79.475655,78 RUNNYMEDE RD,Toronto,M6S 2Y3,M6S
613,Leslieville,539000,43.66893,-79.319023,116 RHODES AVE,Toronto,M4L 3A1,M4L
614,Golden Mile,259000,43.722874,-79.289009,#D103 - 69 LEBOVIC AVE,Toronto,M1L 4T7,M1L
616,Downtown,384900,43.643486,-79.392303,#1619 - 352 FRONT ST W,Toronto,M5V 0K3,M5V
617,Downtown,419800,43.647514,-79.3927,#1015 - 101 PETER ST,Toronto,M5V 0G6,M5V
618,Highland Creek,749900,43.796749,-79.178284,62 GROVER DR,Toronto,M1C 4V7,M1C
619,Midtown Toronto,628800,43.686676,-79.399445,#816 - 111 St. Clair Ave,Toronto,M4V 1N5,M4V
620,Islington - City Centre West,799000,43.635952,-79.557785,11 Rollins Pl,Toronto,M9B 3Y4,M9B
621,Mount Dennis,287000,43.686134,-79.491875,#906 - 3559 Eglinton Ave,Toronto,M6M 1V7,M6M
622,Midtown Toronto,499000,43.682873,-79.391518,#503 - 1177 YONGE ST,Toronto,M4T 3A8,M4T
623,Tam O'Shanter - Sullivan,800000,43.776474,-79.311668,80 Highhill Dr,Toronto,M1T 1N7,M1T
624,Milliken,449900,43.810703,-79.302322,#515 - 1881 Mcnicoll Ave,Toronto,M1V 5M2,M1V
625,Willowdale,442000,43.760464,-79.410248,#2506 - 2 Anndale Dr,Toronto,M2N 0G5,M2N
626,Downsview,649000,43.743031,-79.488449,9 Norman Wesley Way,Toronto,M3M 3H3,M3M
627,Downtown,378800,43.643486,-79.392303,#1801 - 352 FRONT ST W,Toronto,M5V 0K3,M5V
628,Downtown,520000,43.647224,-79.391098,#904 - 21 Widmer St,Toronto,M5V 0B8,M5V
629,Agincourt,569000,43.786247,-79.288795,#71 - 10 CARDWELL AVE,Toronto,M1S 4Y9,M1S
630,Rexdale,599000,43.736458,-79.584396,22 Masseygrove Cres,Toronto,M9V 3C9,M9V
631,Agincourt,330000,43.778069,-79.281731,#1211 - 125 Village Green Sq,Toronto,M1S 0G5,M1S
632,Riverdale,469000,43.657894,-79.352921,#106 - 625 QUEEN ST E,Toronto,M5A 1T3,M5A
633,Niagara,519000,43.641579,-79.415901,#538 - 1030 KING ST W,Toronto,M6K 0B4,M6K
634,Newtonbrook,890000,43.77272,-79.452095,#808 - 10 TORRESDALE AVE,Toronto,M2R 3V8,M2R
636,Birch Cliff,449900,43.700253,-79.26326,47 Highview Ave,Toronto,M1N 2H2,M1N
637,Downtown,384900,43.643486,-79.392303,#1619 - 352 Front St,Toronto,M5V 0K3,M5V
638,Willowdale,482000,43.779987,-79.412735,#2310 - 35 Finch Ave,Toronto,M2N 6Z8,M2N
639,Morningside,449000,43.789639,-79.196129,# 819 - 819 MILITARY TR,Toronto,M1E 4P6,M1E
640,Rexdale,579000,43.733696,-79.599754,24 CHANNING PL,Toronto,M9V 4M7,M9V
641,Willowdale,359000,43.775902,-79.413261,#2606 - 10 NORTHTOWN WAY,Toronto,M2N 7L4,M2N
642,Downtown,560000,43.654648,-79.37925,#2903 - 210 Victoria St,Toronto,M5B 2R3,M5B
643,Woburn,379900,43.780197,-79.250015,#3339 - 68 CORPORATE DR,Toronto,M1H 3G5,M1H
644,Downtown,339900,43.6395,-79.393425,#2816 - 11 BRUNEL CRT,Toronto,M5V 3Y3,M5V
645,Willowdale,393000,43.773746,-79.415512,#309 - 68 Canterbury Pl,Toronto,M2N 1Y7,M2N
646,Downtown,455000,43.669151,-79.387375,#1402 - 21 BALMUTO ST,Toronto,M4Y 1W4,M4Y
647,Davenport,599999,43.670906,-79.449074,#62 - 55 FOUNDRY AVE,Toronto,M6H 4K7,M6H
648,Oakridge,599900,43.698391,-79.271782,12 MILNE AVE,Toronto,M1L 4G9,M1L
649,Liberty Village,460000,43.638607,-79.411858,#1404 - 51 EAST LIBERTY ST,Toronto,M6K 3P8,M6K
650,Downtown,428000,43.64613,-79.375778,#2306 - 8 THE ESPLANADE AVE,Toronto,M5E 0A6,M5E
651,Midtown Toronto,929000,43.670319,-79.394432,#2108 - 155 Yorkville  Avenue,Toronto,M5R 1C4,M5R
652,North Toronto,489000,43.704678,-79.389,#511 - 650 MOUNT PLEASANT RD,Toronto,M4S 2N5,M4S
653,Dovercourt Park,1777000,43.661903,-79.430969,#6 - 40 WESTMORELAND AVE,Toronto,M6H 2Z7,M6H
654,Midtown Toronto,838000,43.670605,-79.390388,#1704 - 80 CUMBERLAND AVE N,Toronto,M5R 2A7,M5R
655,Midtown Toronto,2175000,43.685131,-79.410416,#1 - 292 ST. CLAIR AVE W,Toronto,M4V 1S3,M4V
656,Agincourt,349000,43.779205,-79.281517,#1513 - 181 VILLAGE GREEN SQ,Toronto,M1S 0K5,M1S
657,Trinity - Bellwoods,389900,43.646484,-79.419533,#207 - 109 OSSINGTON AVE,Toronto,M6J 2Z2,M6J
659,Bayview Village,385000,43.767937,-79.387955,#1416 - 2885 BAYVIEW AVE N,Toronto,M2K 0A3,M2K
660,Midtown Toronto,479000,43.670319,-79.394432,#1120 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
662,Agincourt,366500,43.779129,-79.281883,#3022 - 275 VILLAGE GREEN SQ,Toronto,M1S 0K6,M1S
663,Thorncliffe Park,389000,43.702606,-79.351501,#310 - 1 LEASIDE PARK DR,Toronto,M4H 1R1,M4H
664,Etobicoke West Mall,299000,43.645687,-79.567093,#101 - 405 THE WEST MALL,Toronto,M9C 5J5,M9C
666,Port Hope,358000,43.960762,-78.323914,#301 - 50 ANN O&#39;REILLY RD,Toronto,L1A 3V5,L1A
667,Humber Bay Shores,449000,43.626965,-79.478485,#3108 - 16 BROOKERS LANE,Toronto,M8V 0A5,M8V
668,Milliken,285000,43.824017,-79.2771,#1601 - 300 ALTON TOWERS CIRC,Toronto,M1V 4X9,M1V
670,Bayview Village,289000,43.769722,-79.36692,#508 - 2756 OLD LESLIE ST,Toronto,M2K 0E2,M2K
671,Parkwoods - Donalda,49900,43.74213,-79.31459,#11 - 1448 LAWRENCE AVE E,Toronto,M4A 2S8,M4A
672,Agincourt,304000,43.779129,-79.281883,#515 - 275 VILLAGE GREEN SQ,Toronto,M1S 0K6,M1S
673,Port Hope,621000,43.960762,-78.323914,#324 - 55 ANN O&#39;REILLY RD,Toronto,L1A 3V5,L1A
674,Port Hope,453000,43.960762,-78.323914,#1367 - 60 ANN O&#39;REILLY RD,Toronto,L1A 3V5,L1A
675,Rockcliffe - Smythe,299900,43.67659,-79.507599,#105 - 260 SCARLETT RD,Toronto,M6N 4X6,M6N
676,Wexford - Maryvale,468000,43.757233,-79.288803,#103 - 1483 BIRCHMOUNT RD,Toronto,M1P 2G4,M1P
677,Bayview Village,263000,43.767937,-79.387955,#1111 - 2885 BAYVIEW AVE,Toronto,M2K 0A3,M2K
678,Milliken,290000,43.824017,-79.2771,#Ph109 - 300 ALTON TOWERS CIRC,Toronto,M1V 4X9,M1V
679,Henry Farm,299900,43.774952,-79.33548,#2301 - 30 HERONS HILL WAY,Toronto,M2J 0A7,M2J
680,Rexdale,179900,43.733749,-79.593086,#154 - 252 JOHN GARLAND BLVD,Toronto,M9V 1N8,M9V
681,Downsview,348888,43.750595,-79.464058,#Ph09 - 1060 SHEPPARD AVE W,Toronto,M3J 0G7,M3J
682,Lawrence Heights,568888,43.715069,-79.4533,#225 - 36 VIA BAGNATO BLVD,Toronto,M6A 0B7,M6A
683,Mimico,429900,43.622883,-79.481972,#3304 - 2200 LAKESHORE BLVD W,Toronto,M8V 1A4,M8V
684,Oakridge,398888,43.694603,-79.273277,#Ph 705 - 3520 DANFORTH AVE,Toronto,M1L 1E6,M1L
685,Silverthorn,755000,43.687321,-79.468567,263 Kane Ave,Toronto,M6M 3N8,M6M
686,Islington - City Centre West,349900,43.638172,-79.536194,#743 - 35 VIKING LANE,Toronto,M9B 0A1,M9B
687,Willowdale,349900,43.757233,-79.404686,#1414 - 100 HARRISON GARDEN BLVD,Toronto,M2N 2T2,M2N
688,Islington - City Centre West,649900,43.621418,-79.524788,1244 +A THE QUEENSWAY AVE,Toronto,M8Z 1S2,M8Z
689,Willowdale,518500,43.757988,-79.403625,#1212 - 120 HARRISON GARDEN BLVD,Toronto,M2N 0H1,M2N
690,Downtown,482500,43.667915,-79.375679,#703 - 500 SHERBOURNE ST,Toronto,M4X 1L1,M4X
691,Newtonbrook,1300000,43.78463,-79.438087,423 Connaught Ave,Toronto,M2R 2M4,M2R
692,Clairlea - Birchmount,599000,43.702419,-79.274368,38 BELANGER CRES,Toronto,M1L 0G1,M1L
693,Golden Mile,359900,43.716156,-79.281998,#207 - 60 Mendelssohn St,Toronto,M1L 0G9,M1L
694,St. Lawrence,48900,43.646358,-79.375259,1 SCOTT ST,Toronto,M5E,M5E
695,Swansea,348000,43.636173,-79.470757,#1914 - 105 THE QUEENSWAY AVE,Toronto,M6S 5B5,M6S
696,Niagara,319000,43.63673,-79.400505,#511 - 600 FLEET ST,Toronto,M5V 1B7,M5V
697,Willowdale,408990,43.771595,-79.412178,#903 - 256 Doris Ave,Toronto,M2N 6X8,M2N
698,Jane and Finch,548800,43.744633,-79.521751,163 Laura Rd,Toronto,M3N 1Z8,M3N
699,Downtown,438888,43.638866,-79.398438,#4305 - 85 Queens Wharf Rd,Toronto,M5V 1A9,M5V
700,Midtown Toronto,579000,43.701252,-79.395897,#308 - 23 Glebe Rd,Toronto,M4S 1N7,M4S
701,Woburn,320000,43.780869,-79.24852,#810 - 18 Lee Centre Dr,Toronto,M1H 3H5,M1H
703,Downtown,419000,43.670547,-79.380585,#1112 - 28 TED ROGERS WAY,Toronto,M4Y 2J4,M4Y
704,New Toronto,1250000,43.599621,-79.502159,93 Fifth St,Toronto,M8V 2Z4,M8V
705,Willowdale,442000,43.760464,-79.410248,#2506 - 2 ANNDALE DR,Toronto,M2N 0G5,M2N
706,Sunnylea,1749000,43.647602,-79.509544,2983 BLOOR ST W,Toronto,M8X 1C1,M8X
707,Weston,3880000,43.702057,-79.515335,58 ROSEMOUNT AVE,Toronto,M9N 3B3,M9N
708,Rexdale,304900,43.724766,-79.616486,#1719 - 700 HUMBERWOOD BLVD,Toronto,M9W 7J4,M9W
709,Toronto,299900,43.653225,-79.383186,#307 - 150 LEEWARD GLWY,Toronto,M5G 1P5,M5G
710,Wexford,799000,43.755329,-79.302849,3 PRINCEMERE CRES,Toronto,M1R 3J8,M1R
711,Woburn,599000,43.775383,-79.219765,69 MILFORD HAVEN DR,Toronto,M1G 3C9,M1G
713,Old East York,159000,43.688763,-79.348549,1031 PAPE AVE,Toronto,M4K 3W1,M4K
714,Silverstone,699900,43.745613,-79.600151,389 SILVERSTONE DR,Toronto,M9V 3K2,M9V
715,Rexdale,599900,43.739582,-79.576431,225 TAYSHAM CRES,Toronto,M9V 1X6,M9V
716,Downtown,439000,43.66544,-79.383354,#1607 - 22 WELLESLEY ST,Toronto,M4Y 1G3,M4Y
717,Downtown,439900,43.650406,-79.392166,#905 - 15 BEVERLEY ST,Toronto,M5T 1X8,M5T
718,Riverdale,549000,43.657894,-79.352921,#105 - 625 QUEEN ST E,Toronto,M5A 1T3,M5A
719,Willowdale,368800,43.761196,-79.408951,#2005 - 33 SHEPPARD AVE E,Toronto,M2N 7K1,M2N
720,Pleasant View,1100000,43.788658,-79.333115,602 VAN HORNE AVE,Toronto,M2J 2V4,M2J
721,Milliken,1189000,43.816174,-79.31546,216 WINTERMUTE BLVD,Toronto,M1W 3L5,M1W
722,Morningside,239900,43.786823,-79.19548,#1040 - 100 MORNELLE CRCT,Toronto,M1E 4X2,M1E
723,Willowdale,339500,43.773746,-79.415512,#1703 - 68 CANTERBURY PL,Toronto,M2N 1Y7,M2N
724,Woodbine Gardens,550000,43.699547,-79.298256,84 HALSEY AVE,Toronto,M4B 1A9,M4B
725,Agincourt North,2200000,43.803215,-79.242554,2230 Markham Rd,Toronto,M1B,M1B
726,Leslieville,315900,43.662354,-79.340912,#Ph09 - 88 COLGATE AVE,Toronto,M4M 0A6,M4M
727,Mimico,478800,43.628983,-79.477852,#512 - 2111 Lake Shore Blvd,Toronto,M8V 4B2,M8V
728,Downtown,55000,43.642273,-79.372704,#Parkin- 29 QUEENS QUAY E,Toronto,M5E 1L7,M5E
729,Islington - City Centre West,399000,43.643925,-79.528885,#903 - 1 Michael Power Pl,Toronto,M9A 0A3,M9A
730,Humber Heights - Westmount,469888,43.682999,-79.525726,#1502 - 1403 Royal York Rd,Toronto,M9P 0A1,M9P
731,Rexdale,674900,43.743301,-79.577774,88 Taysham Cres,Toronto,M9V 1X3,M9V
732,Rexdale,394900,43.740173,-79.593338,#57 - 2014 Martin Grove Rd,Toronto,M9V 4H5,M9V
733,Eringate - Centennial - West Deane,780000,43.660961,-79.588242,67 Garbutt Cres,Toronto,M9C 5C5,M9C
734,Mimico,305000,43.622883,-79.481972,#1505 - 2200 Lake Shore Blvd,Toronto,M8V 1A4,M8V
735,Parkdale,330000,43.635578,-79.441345,2167 Lake Shore Blvd,Toronto,M6K 3C1,M6K
736,Parkdale,270000,43.635578,-79.441345,2167 Lake Shore Blvd,Toronto,M6K 3C1,M6K
737,Rexdale,247400,43.758636,-79.58757,#308 - 21 MARKBROOK LANE,Toronto,M9V 5E4,M9V
738,Humber Bay,389900,43.624374,-79.485542,#2710 - 90 PARK LAWN RD,Toronto,M8Y 0B6,M8Y
739,Edenbridge - Humber Valley,1850000,43.658321,-79.518517,5 CANTERBURY CRES,Toronto,M9A 5A5,M9A
740,Parkdale,118888,43.635517,-79.4412,2901 LAKESHORE BLVD,Toronto,M6K 3C1,M6K
741,Eatonville,919000,43.640957,-79.554062,16 CRONIN DR,Toronto,M9B 4T8,M9B
742,Richview,195900,43.680729,-79.568993,#606 - 44 LONGBOURNE DR,Toronto,M9R 2M7,M9R
743,Humber Heights - Westmount,879900,43.697193,-79.52858,1 B BOWSPRIT AVE,Toronto,M9P 2A5,M9P
744,Richview,599900,43.682896,-79.573242,64 CLARION RD,Toronto,M9R 3Y7,M9R
745,Rexdale,609900,43.750027,-79.591454,16 NETHERLY DR,Toronto,M9V 3M2,M9V
746,Rexdale,719700,43.746357,-79.592484,113 MOUNT OLIVE DR,Toronto,M9V 2E3,M9V
747,Alderwood,818000,43.607735,-79.541702,225 ALDERCREST RD,Toronto,M8W 4J6,M8W
748,Islington - City Centre West,745000,43.64592,-79.519623,#406 - 1 ABERFOYLE CRES,Toronto,M8X 2X8,M8X
749,Eatonville,62000,43.648571,-79.528931,4925 DUNDAS ST W,Toronto,M9A 1B7,M9A
750,Kingsview Village,199900,43.695175,-79.556725,#1601 - 380 DIXON RD,Toronto,M9R 1T3,M9R
751,Long Branch,899000,43.594166,-79.525467,9 ATHERTON CRES,Toronto,M8W 2Y2,M8W
752,New Toronto,228900,43.601498,-79.510078,#1114 - 4 ELSINORE PATH,Toronto,M8V 4G7,M8V
753,Milliken,1099000,43.808376,-79.303505,32 PERTHSHIRE ST,Toronto,M1V 3A9,M1V
754,Agincourt,638000,43.80761,-79.279587,30 MONTEZUMA TR,Toronto,M1V 1H8,M1V
755,Highland Creek,949000,43.786201,-79.178551,61 BOBMAR RD,Toronto,M1C 1C8,M1C
756,Bendale,455000,43.773918,-79.25515,21 TOWN CENTRE CRT,Toronto,M1P 0B2,M1P
757,Cliffcrest,649900,43.73679,-79.2285,30 GLEN MUIR DR,Toronto,M1M 2C8,M1M
758,Eglinton East,269000,43.737576,-79.238251,#1615 - 330 MCCOWAN RD,Toronto,M1J 3N3,M1J
759,Woburn,649911,43.749954,-79.222412,25 PEKING RD,Toronto,M1J 2X2,M1J
760,L'Amoreaux,998000,43.82288,-79.308533,84 NEW FOREST SQ,Toronto,M1V 2Z8,M1V
761,Woburn,270000,43.780956,-79.249779,#2112 - 88 CORPORATE DR,Toronto,M1H 3G6,M1H
762,Tam O'Shanter,498800,43.786736,-79.291008,#905 - 228 BONIS AVE,Toronto,M1T 3W4,M1T
763,Bendale,699000,43.763176,-79.257088,15 SANCREST DR,Toronto,M1P 4A5,M1P
765,Rouge,749990,43.820091,-79.207756,57 DARBY CRT,Toronto,M1B 5H6,M1B
766,Oakridge,299900,43.694603,-79.273277,# 102 - 3520 DANFORTH AVE,Toronto,M1L 1E6,M1L
767,Toronto,699988,43.824219,-79.264656,50 GREEN SPRING DR,Toronto,M1V 2B1,M1V
768,Lambton,649900,43.663612,-79.502777,4037A Old Dundas St,Toronto,M6S 2R5,M6S
769,Fairbank,649900,43.688278,-79.458618,511 Mcroberts Ave,Toronto,M6E 4R3,M6E
770,Belgravia,899000,43.696625,-79.446663,1712 Eglinton Ave,Toronto,M6E 2H4,M6E
771,Rockcliffe - Smythe,379900,43.681541,-79.48954,25 GREENDALE AVE,Toronto,M6N 4P4,M6N
772,Weston,699000,43.705387,-79.525162,74 COULTER AVE,Toronto,M9N 1P6,M9N
773,Briar Hill - Belgravia,650000,43.695675,-79.462006,72 SNIDER AVE,Toronto,M6E 4S1,M6E
774,Downtown,599900,43.639782,-79.397949,#901 - 151 Dan Leckie Way,Toronto,M5V 4B2,M5V
775,Downtown,649900,43.639725,-79.383247,#1811 - 228 Queens Quay,Toronto,M5J 2Y6,M5J
777,Leslieville,569000,43.673187,-79.321358,527 Craven Rd,Toronto,M4L 2Z6,M4L
778,Niagara,399900,43.637432,-79.401039,#1713 - 20 Bruyeres Mews,Toronto,M5V 0G8,M5V
779,Downtown,395000,43.649246,-79.375755,#527 - 22 Leader Lane,Toronto,M5E 0B2,M5E
780,Downtown,519000,43.644932,-79.392143,#923 - 36 Blue Jays Way,Toronto,M5V 3T3,M5V
781,Earlscourt,599900,43.676262,-79.447182,120 Mackay Ave,Toronto,M6H 2N8,M6H
782,Downtown,168800,43.650963,-79.397903,#261 - 222 Spadina Ave,Toronto,M5T 3B3,M5T
783,Glen Park,999900,43.70932,-79.442337,796 Glencairn Ave,Toronto,M6B 2A2,M6B
784,Woburn,388888,43.78167,-79.247215,#Ph 101 - 36 Lee Centre Dr,Toronto,M1H 3J7,M1H
785,York University Heights,345000,43.751213,-79.464142,#1410 - 1 De Boers Dr,Toronto,M3J 3E5,M3J
786,Ionview,695000,43.740768,-79.272987,58 Kingsdown Dr,Toronto,M1K 3C1,M1K
787,Woburn,10000,43.78167,-79.247215,36 Lee Centre Dr,Toronto,M1H 3J7,M1H
788,Birch Cliff,819900,43.698666,-79.261581,73 Pinegrove Ave,Toronto,M1N 2G3,M1N
789,Maple Leaf,549900,43.719631,-79.488403,20 Rory Rd,Toronto,M6L 3E9,M6L
790,Lansing,1388000,43.759163,-79.417168,129 Bogert Ave,Toronto,M2N 6T6,M2N
791,Newtonbrook,384900,43.783112,-79.415199,#805 - 5765 Yonge St,Toronto,M2M 4H9,M2M
792,Jane and Finch,125000,43.748493,-79.505875,#103 - 235 Grandravine Dr,Toronto,M3N 1J2,M3N
793,Humberlea,899000,43.723419,-79.536842,2 Aura Lea Blvd,Toronto,M9M 2S5,M9M
794,Willowdale,518000,43.767891,-79.411812,#518 - 8 Hillcrest Ave,Toronto,M2N,M2N
