Index,AreaName,Price ($),lat,lng,Address,City,Postal Code,FSA
106,Downtown,149900,43.657616,-79.384956,#1 Funit- 686 BAY ST,Toronto,M5G 0A4,M5G
138,Downtown,160000,43.657772,-79.38414,# 3 - 655 BAY ST,Toronto,M5G 2K4,M5G
167,Toronto,175000,43.653225,-79.383186,#1609 - 5 SAN ROMANO WAY,Toronto,M5G 1P5,M5G
250,Toronto,205000,43.653225,-79.383186,#901 - 5 San Romano Way,Toronto,M5G 1P5,M5G
251,Toronto,205000,43.653225,-79.383186,#604 - 100 Leeward Glwy,Toronto,M5G 1P5,M5G
334,Downtown,239900,43.653492,-79.383972,100 QUEEN ST W,Toronto,M5G 1P5,M5G
441,Toronto,269000,43.653225,-79.383186,#309 - 100 LEEWARD GLWY,Toronto,M5G 1P5,M5G
647,Downtown,299800,43.655113,-79.384804,#1123A - 111 Elizabeth St,Toronto,M5G 1P7,M5G
676,Toronto,299900,43.653225,-79.383186,#307 - 150 LEEWARD GLWY,Toronto,M5G 1P5,M5G
735,Toronto,309900,43.653225,-79.383186,#1109 - 5 SHADY GOLFWAY GLWY,Toronto,M5G 1P5,M5G
901,Downtown,325000,43.657455,-79.39035,#4 - 600 UNIVERSITY AVE,Toronto,M5G 1X5,M5G
997,Downtown,335000,43.654587,-79.386658,#2005 - 55 Centre Ave,Toronto,M5G 2H5,M5G
1236,Toronto,359900,43.653225,-79.383186,9 San Roberto Way,Toronto,M5G 1P5,M5G
1237,Toronto,359900,43.653225,-79.383186,9 San Roberto Way,Toronto,M5G 1P5,M5G
1346,Downtown,375000,43.658798,-79.384392,#511 - 44 GERRARD ST W,Toronto,M5G 2K2,M5G
1471,Downtown,389900,43.656731,-79.383461,#203 - 633 Bay St,Toronto,M5G 1C9,M5G
1475,Downtown,389900,43.656731,-79.383461,#203 - 633 Bay St,Toronto,M5G 1C9,M5G
1616,Downtown,399900,43.655113,-79.384804,#825 - 111 ELIZABETH ST,Toronto,M5G 1P7,M5G
1675,Downtown,412500,43.658798,-79.384392,#607 - 44 GERRARD ST W,Toronto,M5G 2K2,M5G
1713,Toronto,419000,43.653225,-79.383186,#1901 - 20 Minowan Miikan Lane,Toronto,M5G 1P5,M5G
1773,Downtown,425000,43.653973,-79.388565,#4102 - 426 University Ave,Toronto,M5G 1S9,M5G
1872,Downtown,439800,43.656731,-79.383461,#1011 - 633 BAY ST,Toronto,M5G 1C9,M5G
1902,Downtown,445900,43.659328,-79.382675,#1222 - 386 YONGE ST,Toronto,M5G 2K2,M5G
1999,Downtown,459000,43.660137,-79.385872,#2108 - 770 BAY ST,Toronto,M5G 0A6,M5G
2003,Downtown,459000,43.655113,-79.384804,#802 - 111 ELIZABETH ST,Toronto,M5G 1P7,M5G
2104,Downtown,478000,43.659328,-79.382675,#3814 - 386 YONGE ST,Toronto,M5G 2K2,M5G
2177,Downtown,489000,43.659328,-79.382675,#1016 - 386 YONGE ST,Toronto,M5G 2K2,M5G
2290,Downtown,499900,43.654587,-79.386658,#502 - 55 CENTRE AVE,Toronto,M5G 2H5,M5G
2291,Downtown,499900,43.656731,-79.383461,#1705 - 633 BAY ST,Toronto,M5G 1C9,M5G
2312,Downtown,501888,43.659328,-79.382675,#706 - 386 Yonge St,Toronto,M5G 2K2,M5G
2318,Downtown,509000,43.653973,-79.388565,#1910 - 426 UNIVERSITY AVE,Toronto,M5G 1S9,M5G
2436,Downtown,539000,43.660137,-79.385872,#1407 - 770 Bay St,Toronto,M5G 0A6,M5G
2466,Downtown,548800,43.659683,-79.386063,#907 - 750 BAY ST,Toronto,M5G 2J9,M5G
2471,Downtown,549000,43.659328,-79.382675,#1413 - 386 YONGE ST,Toronto,M5G 2K2,M5G
2581,Downtown,568000,43.659328,-79.382675,#817 - 386 Yonge St,Toronto,M5G 2K2,M5G
2600,Downtown,569000,43.653973,-79.388565,#1108 - 426 University Ave,Toronto,M5G 1S9,M5G
2610,Downtown,569900,43.659328,-79.382675,#1017 - 386 YONGE ST,Toronto,M5G 2K2,M5G
2616,Downtown,574900,43.653973,-79.388565,#3403 - 426 UNIVERSITY AVE,Toronto,M5G 1S9,M5G
2633,Downtown,578000,43.659328,-79.382675,#1121 - 386 YONGE ST,Toronto,M5G 2K2,M5G
2792,Downtown,599900,43.659328,-79.382675,#3103 - 386 YONGE ST,Toronto,M5G 2K2,M5G
2876,Downtown,628000,43.656731,-79.383461,#2401 - 633 BAY ST,Toronto,M5G 1C9,M5G
3031,Downtown,658000,43.656731,-79.383461,#2401 - 633 BAY ST,Toronto,M5G 1C9,M5G
3032,Downtown,658888,43.659328,-79.382675,#720 - 386 YONGE ST,Toronto,M5G 2K2,M5G
3043,Downtown,659900,43.659328,-79.382675,#5003 - 386 YONGE ST,Toronto,M5G 2K2,M5G
3111,Downtown,689000,43.659328,-79.382675,#1204 - 386 Yonge St,Toronto,M5G 2K2,M5G
3435,Downtown,798800,43.659328,-79.382675,#4415 - 386 Yonge St,Toronto,M5G 2K2,M5G
3459,Toronto,799000,43.653225,-79.383186,618 O&#39;CONNOR DR,Toronto,M5G 1P5,M5G
3587,Toronto,849900,43.653225,-79.383186,618 O&#39;CONNOR DR,Toronto,M5G 1P5,M5G
3695,Downtown,921000,43.659328,-79.382675,#915 - 386 YONGE ST,Toronto,M5G 2K2,M5G
3751,Downtown,960000,43.659328,-79.382675,#2810 - 386 YONGE ST,Toronto,M5G 2K2,M5G
3876,Downtown,1099000,43.659534,-79.382828,#7102 - 388 Yonge St,Toronto,M5G 2K2,M5G
3889,Downtown,1108800,43.659534,-79.382828,#6016 - 388 YONGE ST,Toronto,M5G 2K2,M5G
3916,Downtown,1188800,43.659534,-79.382828,#7407 - 388 Yonge St,Toronto,M5G 2K2,M5G
3943,Toronto,1199900,43.653225,-79.383186,6 GOLD BROOK GA,Toronto,M5G 1P5,M5G
3980,Downtown,1288000,43.659328,-79.382675,#4910 - 386 YONGE ST,Toronto,M5G 2K2,M5G
4164,Downtown,1608888,43.659328,-79.382675,#5710 - 386 Yonge St,Toronto,M5G 2K2,M5G
99,Downtown,149713,43.65094,-79.381958,#0103 - 67 RICHMOND ST W,Toronto,M5H 1Z5,M5H
871,Downtown,322800,43.650372,-79.382347,#3004 - 70 Temperance St,Toronto,M5H 3V5,M5H
891,Downtown,325000,43.650372,-79.382347,#2705 - 70 Temperance St,Toronto,M5H 3V5,M5H
962,Downtown,329900,43.650372,-79.382347,#3604 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
1241,Entertainment District,359900,43.649025,-79.387138,#601 - 126 Simcoe St,Toronto,M5H 4E6,M5H
1735,Downtown,419900,43.650372,-79.382347,#5014 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
1791,Entertainment District,428000,43.649025,-79.387138,#603 - 126 SIMCOE ST,Toronto,M5H 4E6,M5H
1852,Entertainment District,438900,43.649025,-79.387138,#1506 - 126 Simcoe St,Toronto,M5H 4E6,M5H
1909,Downtown,448800,43.650372,-79.382347,#1007 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
1997,Downtown,458900,43.650372,-79.382347,#609 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
2000,Downtown,459000,43.650372,-79.382347,#2709 - 70 Temperance St,Toronto,M5H 3V5,M5H
2085,Entertainment District,474800,43.649025,-79.387138,#2206 - 126 Simcoe St,Toronto,M5H 4E6,M5H
2108,Downtown,478000,43.650372,-79.382347,#3309 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
2209,Downtown,495000,43.650372,-79.382347,#2709 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
2240,Downtown,498880,43.650372,-79.382347,#1801 - 70 Temperance St,Toronto,M5H 3V5,M5H
2546,Downtown,558800,43.650372,-79.382347,#2117 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
2614,Entertainment District,573000,43.649025,-79.387138,1004 126 Simcoe Street,Toronto,M5H 4E6,M5H
2615,Downtown,574900,43.650372,-79.382347,#2517 - 70 Temperance St,Toronto,M5H 3V5,M5H
2704,Downtown,593900,43.650372,-79.382347,#3501 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
2816,Downtown,608800,43.650372,-79.382347,#1511 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
2828,Downtown,610000,43.650372,-79.382347,#4617 - 70 Temperance St,Toronto,M5H 3V5,M5H
2892,Financial District,629000,43.649799,-79.38028,#1504 - 325 Bay St,Toronto,M5H 4G3,M5H
3051,Downtown,664900,43.650372,-79.382347,#1411 - 70 Temperance St,Toronto,M5H 3V5,M5H
3068,Downtown,669900,43.650372,-79.382347,#2711 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
3233,Downtown,700000,43.650372,-79.382347,#3711 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
3307,Downtown,748000,43.648827,-79.385551,#2702 - 180 University Ave,Toronto,M5H 3B3,M5H
3323,Downtown,749000,43.648685,-79.388634,29 NELSON ST,Toronto,M5H 1W7,M5H
3801,Financial District,999850,43.649799,-79.38028,#2508 - 325 Bay St,Toronto,M5H 4G3,M5H
3915,Entertainment District,1188000,43.649025,-79.387138,#Ph02 - 126 Simcoe St,Toronto,M5H 4E6,M5H
4094,Downtown,1490000,43.648827,-79.385551,#2505 - 180 University Ave,Toronto,M5H 3B3,M5H
4163,Downtown,1600000,43.649799,-79.38028,#4703 - 325 BAY ST N,Toronto,M5H 4G3,M5H
4284,Downtown,2099000,43.649784,-79.38044,#4404 - 311 BAY ST,Toronto,M5H 4G3,M5H
4306,Downtown,2290000,43.648827,-79.385551,#5604 - 180 UNIVERSITY AVE,Toronto,M5H 3B3,M5H
504,Downtown,279000,43.639851,-79.382431,218 QUEENS QUAY W,Toronto,M5J 2Y6,M5J
561,Downtown,289000,43.641632,-79.38205,#1008 - 12 York St,Toronto,M5J 2T8,M5J
689,Downtown,299999,43.641788,-79.381874,#3511 - 14 YORK ST,Toronto,M5J 0B1,M5J
906,Downtown,327000,43.639095,-79.386475,#201 - 270 QUEENS QUAY W,Toronto,M5J 2N4,M5J
1069,Downtown,343000,43.639664,-79.379272,#2705 - 77 Harbour Sq,Toronto,M5J 2T5,M5J
1124,Downtown,349000,43.639381,-79.384064,#626 - 230 Queens Quay,Toronto,M5J,M5J
1326,Downtown,372000,43.639851,-79.382431,#604 - 218 Queens Quay,Toronto,M5J 2Y6,M5J
1328,Downtown,372000,43.639851,-79.382431,#604 - 218 Queens Quay,Toronto,M5J 2Y6,M5J
1343,Downtown,374900,43.641788,-79.381874,#1211 - 14 YORK ST N,Toronto,M5J 0B1,M5J
1423,Downtown,385000,43.642509,-79.377365,#3405 - 33 BAY ST,Toronto,M5J 2Z3,M5J
1464,Downtown,389900,43.639381,-79.384064,#1722 - 230 Queens Quay,Toronto,M5J,M5J
1515,Downtown,396900,43.639851,-79.382431,#1609 - 218 Queens Quay,Toronto,M5J 2Y6,M5J
1586,Downtown,399900,43.63932,-79.385727,#2705 - 260 QUEENS QUAY,Toronto,M5J 2N3,M5J
1587,Downtown,399900,43.639095,-79.386475,#3108 - 270 Queens Quay,Toronto,M5J 2N4,M5J
1661,Downtown,409900,43.641788,-79.381874,#3907 - 14 York St,Toronto,M5J 0B1,M5J
1672,Entertainment District,411900,43.641037,-79.383202,#312 - 25 Lower Simcoe St,Toronto,M5J 3A1,M5J
1690,Downtown,415000,43.641632,-79.38205,#2305 - 12 York St,Toronto,M5J 2T8,M5J
1709,Downtown,419000,43.641788,-79.381874,#2407 - 14 YORK ST,Toronto,M5J 0B1,M5J
1825,Downtown,430000,43.642509,-79.377365,#4002 - 33 Bay St,Toronto,M5J 2Z3,M5J
1864,Downtown,439000,43.641632,-79.38205,#1703 - 12 York St,Toronto,M5J 2T8,M5J
1867,Downtown,439000,43.641632,-79.38205,#303 - 12 York St,Toronto,M5J 2T8,M5J
1869,Downtown,439000,43.641632,-79.38205,#2609 - 12 YORK ST,Toronto,M5J 2T8,M5J
1873,Downtown,439800,43.641632,-79.38205,#4205 - 12 York St,Toronto,M5J 2T8,M5J
1896,Downtown,444900,43.639664,-79.379272,#806 - 77 HARBOUR SQ,Toronto,M5J 2T5,M5J
2062,Downtown,469900,43.642139,-79.37571,#514 - 10 Queens Quay W Quay,Toronto,M5J 2V7,M5J
2063,Downtown,469900,43.642139,-79.37571,#514 - 10 QUEENS QUAY W QUAY,Toronto,M5J 2V7,M5J
2075,Downtown,469999,43.641632,-79.38205,#2003 - 12 YORK ST,Toronto,M5J 2T8,M5J
2122,Downtown,479000,43.639851,-79.382431,#311 - 218 Queens Quay,Toronto,M5J 2Y6,M5J
2185,Downtown,489000,43.641788,-79.381874,#4006 - 14 YORK ST,Toronto,M5J 0B1,M5J
2207,Downtown,495000,43.641632,-79.38205,#5009 - 12 York St,Toronto,M5J 2T8,M5J
2246,Downtown,499000,43.641632,-79.38205,#3010 - 12 York St,Toronto,M5J 2T8,M5J
2305,Downtown,499990,43.641788,-79.381874,#2306 - 14 YORK ST,Toronto,M5J 0B1,M5J
2352,Entertainment District,519000,43.642269,-79.382805,#3215 - 30 GRAND TRUNK CRES,Toronto,M5J 3A4,M5J
2364,Downtown,519900,43.641632,-79.38205,#4411 - 12 YORK ST,Toronto,M5J 2T8,M5J
2368,Downtown,519900,43.642509,-79.377365,#1304 - 33 BAY ST,Toronto,M5J 2Z3,M5J
2431,Entertainment District,539000,43.641491,-79.382607,#3309 - 19 GRAND TRUNK CRES,Toronto,M5J 3A3,M5J
2472,Downtown,549000,43.641632,-79.38205,#507 - 12 YORK ST,Toronto,M5J 2T8,M5J
2495,Downtown,549900,43.641632,-79.38205,#3010 - 12 York St,Toronto,M5J 2T8,M5J
2563,Downtown,559900,43.641788,-79.381874,#905 - 14 YORK ST,Toronto,M5J 0B1,M5J
2568,Entertainment District,560000,43.642208,-79.383728,#810 - 51 LOWER SIMCOE ST,Toronto,M5J 3A6,M5J
2584,Downtown,568000,43.642509,-79.377365,#1204 - 33 Bay St,Toronto,M5J 2Z3,M5J
2607,Downtown,569900,43.641788,-79.381874,#1205 - 14 YORK ST,Toronto,M5J 0B1,M5J
2691,Entertainment District,589900,43.642208,-79.383728,#712 - 51 LOWER SIMCOE ST N,Toronto,M5J 3A6,M5J
2696,Entertainment District,589900,43.641491,-79.382607,#715 - 19 GRAND TRUNK CRES,Toronto,M5J 3A3,M5J
2732,Downtown,599000,43.642509,-79.377365,#4104 - 33 BAY ST,Toronto,M5J 2Z3,M5J
2760,Entertainment District,599000,43.641491,-79.382607,#1115 - 19 GRAND TRUNK CRES,Toronto,M5J 3A3,M5J
2810,Downtown,600000,43.641632,-79.38205,#4202 - 12 YORK ST,Toronto,M5J 2T8,M5J
2856,Entertainment District,619900,43.641491,-79.382607,#902 - 19 GRAND TRUNK CRES,Toronto,M5J 3A3,M5J
2903,Entertainment District,629900,43.642269,-79.382805,#1710 - 30 GRAND TRUNK CRES,Toronto,M5J 3A4,M5J
3011,Downtown,649900,43.639725,-79.383247,#1811 - 228 Queens Quay,Toronto,M5J 2Y6,M5J
3235,Downtown,708000,43.641788,-79.381874,#6605 - 14 YORK ST,Toronto,M5J 0B1,M5J
3300,Downtown,739900,43.64016,-79.377655,#3403 - 33 HARBOUR SQ,Toronto,M5J 2V3,M5J
3375,Downtown,769000,43.641788,-79.381874,#4803 - 14 YORK ST,Toronto,M5J 0B1,M5J
3514,Downtown,810000,43.646236,-79.383324,#1110 - 33 University Ave,Toronto,M5J 2S7,M5J
3531,Downtown,829000,43.641788,-79.381874,#5703 - 14 YORK ST,Toronto,M5J 0B1,M5J
3637,Downtown,898000,43.640163,-79.378647,#2814 - 55 HARBOUR SQ,Toronto,M5J 2L4,M5J
3681,Centre Island,899900,43.632076,-79.355011,14 Fourth St,Toronto,M5J 2B5,M5J
3775,Downtown,995000,43.64016,-79.377655,#1827 - 33 Harbour Square,Toronto,M5J 2V3,M5J
3824,Downtown,1039888,43.642578,-79.3769,#4603 - 16 HARBOUR ST,Toronto,M5J 2Y4,M5J
3831,Downtown,1049900,43.642578,-79.3769,#5303 - 16 HARBOUR ST,Toronto,M5J 2Y4,M5J
3843,Downtown,1059900,43.642578,-79.3769,#5203 - 16 HARBOUR ST,Toronto,M5J 2Y4,M5J
3994,Downtown,1299000,43.642578,-79.3769,#4202 - 16 HARBOUR ST,Toronto,M5J 2Y4,M5J
4020,Downtown,1329900,43.642578,-79.3769,#5002 - 16 HARBOUR ST,Toronto,M5J 2Y4,M5J
4024,Downtown,1348000,43.642578,-79.3769,#4905 - 16 Harbour St,Toronto,M5J 2Y4,M5J
4182,Downtown,1688000,43.642578,-79.3769,#5201 - 16 HARBOUR ST,Toronto,M5J 2Y4,M5J
4312,Downtown,2340000,43.641247,-79.380821,#6802 - 10 YORK ST,Toronto,M5J 1B7,M5J
2496,Downtown,549900,43.647381,-79.387276,#3305 - 224 KING ST W,Toronto,M5K 1A1,M5K
3552,Downtown,845000,43.647381,-79.387276,#2204 - 224 KING ST W,Toronto,M5K 1A1,M5K
1802,Nortown,429000,43.739883,-79.424202,#908 - 271 RIDLEY BLVD,Toronto,M5M 4N7,M5M
2624,Bedford Park,575000,43.725037,-79.415611,#509 - 40 SYLVAN VALLEY WAY,Toronto,M5M 4M4,M5M
2705,Nortown,595000,43.739479,-79.42408,#1809 - 265 RIDLEY BLVD,Toronto,M5M 4N8,M5M
4006,Nortown,1299900,43.736374,-79.430412,102 Mcgillivray Ave,Toronto,M5M 2Y4,M5M
4089,Nortown,1488000,43.720818,-79.425377,479 Glengarry Ave,Toronto,M5M 1E9,M5M
4091,Nortown,1488000,43.721424,-79.42041,364 LAWRENCE AVE W,Toronto,M5M 1B7,M5M
4156,Nortown,1599000,43.736855,-79.431259,107 Burncrest Dr,Toronto,M5M 2Z6,M5M
4216,Nortown,1799000,43.730038,-79.431122,124 BARSE ST,Toronto,M5M 4L4,M5M
4220,Bedford Park,1848000,43.729828,-79.405182,48 BROOKDALE AVE,Toronto,M5M 1P3,M5M
4230,Nortown,1888000,43.724827,-79.423271,505 CRANBROOKE AVE,Toronto,M5M 1N6,M5M
4282,Nortown,2088000,43.727737,-79.42942,567 MELROSE AVE,Toronto,M5M 2A4,M5M
4299,Nortown,2248000,43.72076,-79.425728,487 GLENGARRY AVE,Toronto,M5M 1E9,M5M
4300,Nortown,2248800,43.72076,-79.425728,487 GLENGARRY AVE,Toronto,M5M 1E9,M5M
4321,Nortown,2388000,43.727737,-79.42942,567 MELROSE AVE,Toronto,M5M 2A4,M5M
4334,Nortown,2429000,43.726009,-79.429718,631 ST GERMAIN AVE,Toronto,M5M 1X8,M5M
4340,Nortown,2495000,43.724655,-79.424278,517 CRANBROOKE AVE,Toronto,M5M 1N9,M5M
4378,Nortown,2650000,43.734093,-79.42907,154 DUNBLAINE AVE,Toronto,M5M 2S3,M5M
4380,Nortown,2698000,43.734093,-79.42907,154 DUNBLAINE AVE,Toronto,M5M 2S3,M5M
4388,North Toronto,2788000,43.73238,-79.414787,285 OLD ORCHARD GRVE,Toronto,M5M 2E6,M5M
4389,Nortown,2788000,43.733734,-79.425026,175 Haddington Ave,Toronto,M5M 2P7,M5M
4403,Bedford Park,2888000,43.727428,-79.410751,211 Cranbrooke Ave,Toronto,M5M 1M8,M5M
4404,Nortown,2888000,43.733734,-79.425026,175 Haddington Ave,Toronto,M5M 2P7,M5M
4419,Cricket Club,2995000,43.735512,-79.412315,37 FELBRIGG AVE,Toronto,M5M 2L8,M5M
4427,Nortown,3098000,43.732269,-79.428207,96 BANNOCKBURN AVE,Toronto,M5M 2N1,M5M
4440,Nortown,3298000,43.734463,-79.430748,350 JOICEY BLVD,Toronto,M5M 2W2,M5M
678,Midtown Toronto,299900,43.704247,-79.411438,430 EGLINTON AVE W,Toronto,M5N 1A2,M5N
2333,Midtown Toronto,513000,43.701771,-79.421219,#401 - 707 EGLINTON AVE W,Toronto,M5N 1C9,M5N
4155,Midtown Toronto,1599000,43.718693,-79.426956,92 GLEN RUSH BLVD,Toronto,M5N 2V1,M5N
4188,Midtown Toronto,1699000,43.706844,-79.419594,598 ROSELAWN AVE,Toronto,M5N 1K5,M5N
4326,Midtown Toronto,2395000,43.71468,-79.427269,448 GLENGROVE AVE W,Toronto,M5N 1X2,M5N
4379,Caribou Park,2680000,43.717716,-79.428337,195 Caribou Rd,Toronto,M5N 2B5,M5N
4399,Midtown Toronto,2869000,43.713642,-79.418823,186 STRATHALLAN BLVD,Toronto,M5N 1T1,M5N
4409,Midtown Toronto,2900000,43.718708,-79.421021,10 FRONTENAC AVE,Toronto,M5N 1Z5,M5N
4417,Midtown Toronto,2988888,43.716148,-79.428299,101 Shelborne Ave,Toronto,M5N 1Z3,M5N
4426,Midtown Toronto,3095000,43.70948,-79.421585,56 CALDOW RD,Toronto,M5N 2P8,M5N
4447,Midtown Toronto,3395000,43.714912,-79.416916,335 GLENCAIRN AVE,Toronto,M5N 1T8,M5N
4494,Lytton Park,4499900,43.714539,-79.416977,93 Mona Dr,Toronto,M5N 2R3,M5N
1712,Midtown Toronto,419000,43.703773,-79.399658,#1501 - 60 Berwick Ave,Toronto,M5P 1H1,M5P
1778,Midtown Toronto,425000,43.703773,-79.399658,#716 - 60 Berwick Ave,Toronto,M5P 1H1,M5P
2292,Midtown Toronto,499900,43.703773,-79.399658,#910 - 60 BERWICK AVE,Toronto,M5P 1H1,M5P
2354,Midtown Toronto,519000,43.687836,-79.413376,#506 - 60 MONTCLAIR AVE,Toronto,M5P 1P7,M5P
2473,Midtown Toronto,549000,43.687836,-79.413376,#506 - 60 MONTCLAIR AVE,Toronto,M5P 1P7,M5P
3417,Midtown Toronto,789000,43.688499,-79.414642,#308 - 350 Lonsdale Rd,Toronto,M5P 1R6,M5P
3741,Midtown Toronto,955000,43.68679,-79.413551,#Ph2 - 240 Heath St,Toronto,M5P 3L5,M5P
4177,Midtown Toronto,1660000,43.687294,-79.414162,81A Montclair Ave,Toronto,M5P 1P5,M5P
4308,Midtown Toronto,2295000,43.687592,-79.412613,386 Spadina Rd,Toronto,M5P 2V9,M5P
4314,Midtown Toronto,2349000,43.696522,-79.415451,4 BROWSIDE AVE,Toronto,M5P 2V1,M5P
4332,Midtown Toronto,2399900,43.696072,-79.40477,737 AVENUE RD,Toronto,M5P 2J9,M5P
4333,Midtown Toronto,2399900,43.696072,-79.40477,737 AVENUE RD,Toronto,M5P 2J9,M5P
4339,Midtown Toronto,2495000,43.692696,-79.414703,482 SPADINA RD,Toronto,M5P 2W8,M5P
4396,Midtown Toronto,2850000,43.687328,-79.418327,611 LONSDALE RD,Toronto,M5P 1R8,M5P
4486,Midtown Toronto,3995000,43.69799,-79.404449,119 CHAPLIN CRES,Toronto,M5P 1A6,M5P
4507,Midtown Toronto,4880000,43.699421,-79.419983,1 DEWBOURNE AVE,Toronto,M5P 1Z1,M5P
4514,Midtown Toronto,4998000,43.692715,-79.416664,33 VESTA DR,Toronto,M5P 2Z6,M5P
4517,Midtown Toronto,5250000,43.700211,-79.423698,16 ROSEMARY LANE,Toronto,M5P 3E8,M5P
4518,Midtown Toronto,5288000,43.691135,-79.415573,22 Strathearn Blvd,Toronto,M5P 1S7,M5P
4526,Midtown Toronto,5595000,43.695145,-79.416641,14 ARDMORE RD,Toronto,M5P 1V3,M5P
227,Midtown Toronto,199000,43.670078,-79.393288,#Main F- 154 CUMBERLAND ST,Toronto,M5R 1A8,M5R
640,Midtown Toronto,299000,43.671654,-79.3946,55 Avenue Road,Toronto,M5R 3L2,M5R
645,Midtown Toronto,299000,43.671654,-79.3946,#F1 - 55 AVENUE RD,Toronto,M5R 3L2,M5R
665,Midtown Toronto,299900,43.672596,-79.388634,#709 - 8 SCOLLARD ST,Toronto,M5R 1M2,M5R
1078,Midtown Toronto,343800,43.673172,-79.389687,#1401 - 32 DAVENPORT RD,Toronto,M5R 0B5,M5R
1250,Midtown Toronto,360000,43.673172,-79.389687,#2601 - 32 DAVENPORT RD,Toronto,M5R 0B5,M5R
1258,Midtown Toronto,364900,43.684273,-79.41111,#14 - 338 SPADINA RD,Toronto,M5R 2V8,M5R
1414,Midtown Toronto,384900,43.672554,-79.389572,#604 - 40 Scollard St,Toronto,M5R 3S1,M5R
1526,Midtown Toronto,398800,43.672554,-79.389572,#403 - 40 SCOLLARD ST,Toronto,M5R 3S1,M5R
1553,Midtown Toronto,399000,43.670319,-79.394432,#418 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
1652,Midtown Toronto,409888,43.671066,-79.401443,#504 - 212 ST. GEORGE ST,Toronto,M5R 2N8,M5R
1830,Midtown Toronto,434900,43.670319,-79.394432,#2811 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
1857,Midtown Toronto,439000,43.670319,-79.394432,#805 - 155 Yorkville Ave,Toronto,M5R 1C4,M5R
1865,Midtown Toronto,439000,43.670319,-79.394432,#1506 - 155 Yorkville Ave,Toronto,M5R 1C4,M5R
1893,Midtown Toronto,444900,43.670319,-79.394432,#3011 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
1973,Midtown Toronto,454800,43.670319,-79.394432,#1916 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
1974,Midtown Toronto,454800,43.670319,-79.394432,#1916 - 155 Yorkville Ave,Toronto,M5R 1C4,M5R
2047,Midtown Toronto,469000,43.673172,-79.389687,#308 - 32 DAVENPORT RD,Toronto,M5R 0B5,M5R
2066,Midtown Toronto,469900,43.670319,-79.394432,#1706 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
2121,Midtown Toronto,479000,43.670319,-79.394432,#1120 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
2228,Midtown Toronto,498000,43.675331,-79.397125,#209 - 170 AVENUE RD,Toronto,M5R 2H8,M5R
2389,Midtown Toronto,529000,43.670319,-79.394432,#1217 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
2428,Midtown Toronto,539000,43.672318,-79.388817,#314 - 21 Scollard St,Toronto,M5R 1G1,M5R
2451,Midtown Toronto,540000,43.673172,-79.389687,#1404 - 32 DAVENPORT RD,Toronto,M5R 0B5,M5R
2474,Midtown Toronto,549000,43.672318,-79.388817,#307 - 21 SCOLLARD ST,Toronto,M5R 1G1,M5R
2558,Midtown Toronto,559000,43.670319,-79.394432,#2007 - 155 Yorkville Ave,Toronto,M5R 1C4,M5R
2715,Midtown Toronto,598000,43.675331,-79.397125,#1603 - 170 Avenue Rd,Toronto,M5R 2H8,M5R
2793,Midtown Toronto,599900,43.670319,-79.394432,#301 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
3036,Midtown Toronto,659000,43.670319,-79.394432,#1507 - 155 Yorkville Ave,Toronto,M5R 1C4,M5R
3166,Midtown Toronto,699000,43.673172,-79.389687,#1306 - 32 DAVENPORT RD,Toronto,M5R 0B5,M5R
3280,Midtown Toronto,729900,43.673172,-79.389687,#1105 - 32 Davenport Rd,Toronto,M5R 0B5,M5R
3289,Midtown Toronto,735000,43.673172,-79.389687,#1103 - 32 DAVENPORT RD,Toronto,M5R 0B5,M5R
3290,Midtown Toronto,738000,43.673172,-79.389687,#1303 - 32 DAVENPORT RD,Toronto,M5R 0B5,M5R
3348,Midtown Toronto,749999,43.673889,-79.390732,#312 - 3 MCALPINE ST,Toronto,M5R 3T5,M5R
3368,Midtown Toronto,767000,43.675331,-79.397125,#1607 - 170 Avenue Rd,Toronto,M5R 2H8,M5R
3391,Midtown Toronto,779000,43.675018,-79.393723,#506 - 181 DAVENPORT RD,Toronto,M5R 1J1,M5R
3402,Midtown Toronto,785000,43.675331,-79.397125,#1607 - 170 Avenue Rd,Toronto,M5R 2H8,M5R
