,AreaName,Price ($),lat,lng,Address,City,Postal Code,FSA
185,Downtown,420000,43.644455,-79.376534,#3614 - 18 YONGE ST,Toronto,M5E 1Z8,M5E
777,Downtown,459000,43.660137,-79.385872,#2108 - 770 BAY ST,Toronto,M5G 0A6,M5G
808,Downtown,439800,43.656731,-79.383461,#1011 - 633 BAY ST,Toronto,M5G 1C9,M5G
412,Toronto,309900,43.653225,-79.383186,#1109 - 5 SHADY GOLFWAY GLWY,Toronto,M5G 1P5,M5G
567,Downtown,299800,43.655113,-79.384804,#1123A - 111 Elizabeth St,Toronto,M5G 1P7,M5G
1199,Downtown,425000,43.653973,-79.388565,#4102 - 426 University Ave,Toronto,M5G 1S9,M5G
146,Downtown,375000,43.658798,-79.384392,#511 - 44 GERRARD ST W,Toronto,M5G 2K2,M5G
744,Downtown,1188800,43.659534,-79.382828,#7407 - 388 Yonge St,Toronto,M5G 2K2,M5G
796,Downtown,478000,43.659328,-79.382675,#3814 - 386 YONGE ST,Toronto,M5G 2K2,M5G
1180,Downtown,798800,43.659328,-79.382675,#4415 - 386 Yonge St,Toronto,M5G 2K2,M5G
1279,Downtown,568000,43.659328,-79.382675,#817 - 386 Yonge St,Toronto,M5G 2K2,M5G
740,Downtown,748000,43.648827,-79.385551,#2702 - 180 University Ave,Toronto,M5H 3B3,M5H
1227,Downtown,1490000,43.648827,-79.385551,#2505 - 180 University Ave,Toronto,M5H 3B3,M5H
28,Downtown,325000,43.650372,-79.382347,#2705 - 70 Temperance St,Toronto,M5H 3V5,M5H
84,Downtown,459000,43.650372,-79.382347,#2709 - 70 Temperance St,Toronto,M5H 3V5,M5H
278,Downtown,593900,43.650372,-79.382347,#3501 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
288,Downtown,419900,43.650372,-79.382347,#5014 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
686,Downtown,574900,43.650372,-79.382347,#2517 - 70 Temperance St,Toronto,M5H 3V5,M5H
157,Entertainment District,573000,43.649025,-79.387138,1004 126 Simcoe Street,Toronto,M5H 4E6,M5H
473,Downtown,389900,43.639381,-79.384064,#1722 - 230 Queens Quay,Toronto,M5J,M5J
614,Downtown,349000,43.639381,-79.384064,#626 - 230 Queens Quay,Toronto,M5J,M5J
286,Downtown,299999,43.641788,-79.381874,#3511 - 14 YORK ST,Toronto,M5J 0B1,M5J
857,Downtown,419000,43.641788,-79.381874,#2407 - 14 YORK ST,Toronto,M5J 0B1,M5J
1001,Downtown,829000,43.641788,-79.381874,#5703 - 14 YORK ST,Toronto,M5J 0B1,M5J
364,Downtown,2340000,43.641247,-79.380821,#6802 - 10 YORK ST,Toronto,M5J 1B7,M5J
814,Downtown,399900,43.63932,-79.385727,#2705 - 260 QUEENS QUAY,Toronto,M5J 2N3,M5J
528,Downtown,399900,43.639095,-79.386475,#3108 - 270 Queens Quay,Toronto,M5J 2N4,M5J
1073,Downtown,810000,43.646236,-79.383324,#1110 - 33 University Ave,Toronto,M5J 2S7,M5J
1182,Downtown,343000,43.639664,-79.379272,#2705 - 77 Harbour Sq,Toronto,M5J 2T5,M5J
435,Downtown,499000,43.641632,-79.38205,#3010 - 12 York St,Toronto,M5J 2T8,M5J
748,Downtown,289000,43.641632,-79.38205,#1008 - 12 York St,Toronto,M5J 2T8,M5J
1020,Downtown,519900,43.641632,-79.38205,#4411 - 12 YORK ST,Toronto,M5J 2T8,M5J
1179,Downtown,549900,43.641632,-79.38205,#3010 - 12 York St,Toronto,M5J 2T8,M5J
1188,Downtown,495000,43.641632,-79.38205,#5009 - 12 York St,Toronto,M5J 2T8,M5J
556,Downtown,469900,43.642139,-79.37571,#514 - 10 Queens Quay W Quay,Toronto,M5J 2V7,M5J
846,Downtown,469900,43.642139,-79.37571,#514 - 10 QUEENS QUAY W QUAY,Toronto,M5J 2V7,M5J
12,Downtown,1348000,43.642578,-79.3769,#4905 - 16 Harbour St,Toronto,M5J 2Y4,M5J
738,Downtown,372000,43.639851,-79.382431,#604 - 218 Queens Quay,Toronto,M5J 2Y6,M5J
752,Downtown,68888,43.639725,-79.383247,#4 - 228 Queens Quay,Toronto,M5J 2Y6,M5J
825,Downtown,599000,43.642509,-79.377365,#4104 - 33 BAY ST,Toronto,M5J 2Z3,M5J
843,Downtown,385000,43.642509,-79.377365,#3405 - 33 BAY ST,Toronto,M5J 2Z3,M5J
178,Entertainment District,560000,43.642208,-79.383728,#810 - 51 LOWER SIMCOE ST,Toronto,M5J 3A6,M5J
823,Entertainment District,589900,43.642208,-79.383728,#712 - 51 LOWER SIMCOE ST N,Toronto,M5J 3A6,M5J
792,Downtown,549900,43.647381,-79.387276,#3305 - 224 KING ST W,Toronto,M5K 1A1,M5K
616,Nortown,1488000,43.720818,-79.425377,479 Glengarry Ave,Toronto,M5M 1E9,M5M
676,Bedford Park,2888000,43.727428,-79.410751,211 Cranbrooke Ave,Toronto,M5M 1M8,M5M
261,Nortown,2388000,43.727737,-79.42942,567 MELROSE AVE,Toronto,M5M 2A4,M5M
45,Nortown,2888000,43.733734,-79.425026,175 Haddington Ave,Toronto,M5M 2P7,M5M
199,Nortown,2698000,43.734093,-79.42907,154 DUNBLAINE AVE,Toronto,M5M 2S3,M5M
74,Nortown,1299900,43.736374,-79.430412,102 Mcgillivray Ave,Toronto,M5M 2Y4,M5M
349,Nortown,595000,43.739479,-79.42408,#1809 - 265 RIDLEY BLVD,Toronto,M5M 4N8,M5M
787,Midtown Toronto,513000,43.701771,-79.421219,#401 - 707 EGLINTON AVE W,Toronto,M5N 1C9,M5N
794,Midtown Toronto,3395000,43.714912,-79.416916,335 GLENCAIRN AVE,Toronto,M5N 1T8,M5N
878,Midtown Toronto,2395000,43.71468,-79.427269,448 GLENGROVE AVE W,Toronto,M5N 1X2,M5N
973,Midtown Toronto,2900000,43.718708,-79.421021,10 FRONTENAC AVE,Toronto,M5N 1Z5,M5N
1072,Lytton Park,4499900,43.714539,-79.416977,93 Mona Dr,Toronto,M5N 2R3,M5N
53,Midtown Toronto,5288000,43.691135,-79.415573,22 Strathearn Blvd,Toronto,M5P 1S7,M5P
320,Midtown Toronto,2399900,43.696072,-79.40477,737 AVENUE RD,Toronto,M5P 2J9,M5P
851,Midtown Toronto,2399900,43.696072,-79.40477,737 AVENUE RD,Toronto,M5P 2J9,M5P
493,Midtown Toronto,2349000,43.696522,-79.415451,4 BROWSIDE AVE,Toronto,M5P 2V1,M5P
314,Midtown Toronto,2495000,43.692696,-79.414703,482 SPADINA RD,Toronto,M5P 2W8,M5P
136,Casa Loma,35000,43.684158,-79.419075,#5 - 1500 Bathurst St,Toronto,M5P 3L3,M5P
363,Midtown Toronto,899000,43.673172,-79.389687,#1007 - 32 DAVENPORT RD,Toronto,M5R 0B5,M5R
1017,Midtown Toronto,825000,43.673172,-79.389687,#2808 - 32 DAVENPORT RD,Toronto,M5R 0B5,M5R
379,Midtown Toronto,529000,43.670319,-79.394432,#1217 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
391,Midtown Toronto,444900,43.670319,-79.394432,#3011 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
759,Midtown Toronto,434900,43.670319,-79.394432,#2811 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
1242,Midtown Toronto,439000,43.670319,-79.394432,#805 - 155 Yorkville Ave,Toronto,M5R 1C4,M5R
675,Midtown Toronto,539000,43.672318,-79.388817,#314 - 21 Scollard St,Toronto,M5R 1G1,M5R
327,Midtown Toronto,2629000,43.678749,-79.414062,34 AUSTIN TERR,Toronto,M5R 1Y5,M5R
849,Midtown Toronto,75000,43.670742,-79.391388,26 BELLAIR ST,Toronto,M5R 2C7,M5R
183,Midtown Toronto,1399999,43.671864,-79.393814,#2 B - 36 HAZELTON AVE,Toronto,M5R 2E2,M5R
593,Midtown Toronto,785000,43.675331,-79.397125,#1607 - 170 Avenue Rd,Toronto,M5R 2H8,M5R
1043,Midtown Toronto,409888,43.671066,-79.401443,#504 - 212 ST. GEORGE ST,Toronto,M5R 2N8,M5R
845,Midtown Toronto,364900,43.684273,-79.41111,#14 - 338 SPADINA RD,Toronto,M5R 2V8,M5R
8,Downtown,805900,43.666794,-79.388756,#710 - 1080 Bay St,Toronto,M5S 0A5,M5S
39,Downtown,312000,43.666897,-79.389038,#3010 - 65 St  Mary St,Toronto,M5S 0A6,M5S
1101,Downtown,885000,43.666897,-79.389038,#1702 - 65 St Mary St,Toronto,M5S 0A6,M5S
773,Downtown,369900,43.664471,-79.410561,#507 - 783 BATHURST ST,Toronto,M5S 0A8,M5S
95,Midtown Toronto,49,43.66571,-79.409096,#Main Fl - 454 Bloor St,Toronto,M5S 1X8,M5S
186,Downtown,1525000,43.668617,-79.389435,#703 - 1166 BAY ST,Toronto,M5S 2B4,M5S
325,Midtown Toronto,1099000,43.669445,-79.39225,#808 - 110 BLOOR ST W,Toronto,M5S 2W7,M5S
1184,Downtown,765000,43.665546,-79.387245,#2614 - 1001 Bay St,Toronto,M5S 3A6,M5S
837,Midtown Toronto,7899000,43.669788,-79.391121,#608 - 10 BELLAIR ST,Toronto,M5S 3L7,M5S
112,Downtown,33,43.652451,-79.388931,#514 - 210 Simcoe St,Toronto,M5T 0A9,M5T
158,Downtown,589000,43.652451,-79.388931,#804 - 210 SIMCOE ST,Toronto,M5T 0A9,M5T
274,Downtown,388800,43.652451,-79.388931,#1702 - 210 SIMCOE ST,Toronto,M5T 0A9,M5T
311,Downtown,519900,43.649609,-79.403625,#Th 2 - 68 CARR ST,Toronto,M5T 1B7,M5T
476,Downtown,1699000,43.655937,-79.393402,33 BALDWIN ST,Toronto,M5T 1L1,M5T
864,Downtown,799900,43.655689,-79.399826,#103 - 21 NASSAU ST,Toronto,M5T 1M2,M5T
839,Downtown,829900,43.650604,-79.390419,11 ST PATRICKS SQ,Toronto,M5T 1W8,M5T
677,Downtown,898000,43.65036,-79.393578,#P311 - 25 Soho St,Toronto,M5T 3L8,M5T
179,Niagara,309900,43.637035,-79.402863,#1231 - 38 GRAND MAGAZINE ST,Toronto,M5V 0B2,M5V
840,Niagara,369900,43.637035,-79.402863,#538 - 38 GRAND MAGAZINE ST,Toronto,M5V 0B2,M5V
1205,Downtown,630000,43.649082,-79.392082,#1107 - 318 Richmond St,Toronto,M5V 0B4,M5V
116,Downtown,438000,43.647224,-79.391098,#3307 - 21 Widmer St,Toronto,M5V 0B8,M5V
661,Downtown,465000,43.647224,-79.391098,#1906 - 21 Widmer St,Toronto,M5V 0B8,M5V
662,Downtown,409800,43.647224,-79.391098,#3108 - 21 Widmer St,Toronto,M5V 0B8,M5V
847,Downtown,628000,43.647224,-79.391098,#2101 - 21 WIDMER ST,Toronto,M5V 0B8,M5V
1248,Downtown,474000,43.647224,-79.391098,#712 - 21 Widmer St,Toronto,M5V 0B8,M5V
73,Niagara,105,43.637207,-79.403572,#512 - 35 Bastion St,Toronto,M5V 0C2,M5V
862,Niagara,399900,43.637207,-79.403572,#903 - 35 BASTION ST,Toronto,M5V 0C2,M5V
128,Downtown,389000,43.645985,-79.389938,#1310 - 8 Mercer St,Toronto,M5V 0C4,M5V
159,Downtown,299000,43.645985,-79.389938,#202 - 8 MERCER ST,Toronto,M5V 0C4,M5V
1123,Downtown,369900,43.645985,-79.389938,#517 - 8 Mercer St,Toronto,M5V 0C4,M5V
1212,Downtown,380000,43.645985,-79.389938,#1410 - 8 Mercer St,Toronto,M5V 0C4,M5V
109,Niagara,25,43.638512,-79.400894,#716 - 169 Fort York Blvd,Toronto,M5V 0C8,M5V
633,Niagara,368900,43.638512,-79.400894,#506 - 169 Fort York Blvd,Toronto,M5V 0C8,M5V
188,Downtown,449900,43.639343,-79.399841,#2111 - 170 FORT YORK BLVD,Toronto,M5V 0E6,M5V
568,Downtown,512000,43.644173,-79.38942,#808 - 300 Front St,Toronto,M5V 0E9,M5V
831,Downtown,530000,43.644173,-79.38942,#1308 - 300 FRONT ST W,Toronto,M5V 0E9,M5V
1296,Downtown,489000,43.644173,-79.38942,#1008 - 300 FRONT ST W,Toronto,M5V 0E9,M5V
727,Downtown,269900,43.647514,-79.3927,#802 - 101 Peter St,Toronto,M5V 0G6,M5V
781,Niagara,428800,43.637432,-79.401039,#2811 - 20 BRUYERES MEWS,Toronto,M5V 0G8,M5V
1056,Niagara,378800,43.637432,-79.401367,#Sph03 - 50 Bruyeres Mews,Toronto,M5V 0G8,M5V
1245,Downtown,479900,43.643764,-79.401352,#1103 - 38 Stewart St,Toronto,M5V 0H1,M5V
608,Downtown,332000,43.638477,-79.397987,#2910 - 75 Queens Wharf Rd,Toronto,M5V 0J8,M5V
1035,Downtown,417888,43.638477,-79.397987,#707 - 75 QUEENS WHARF RD,Toronto,M5V 0J8,M5V
699,Downtown,549900,43.643486,-79.392303,#102 - 352 Front St,Toronto,M5V 0K3,M5V
1042,Downtown,390900,43.643486,-79.392303,#1512 - 352 FRONT ST,Toronto,M5V 0K3,M5V
175,Downtown,1900,43.647663,-79.390419,295 Adelaide Street,Toronto,M5V 0L4,M5V
854,Downtown,469000,43.647663,-79.390419,#3105 - 295 ADELAIDE ST,Toronto,M5V 0L4,M5V
273,Downtown,401900,43.648296,-79.392952,#711 - 125 PETER ST,Toronto,M5V 0M3,M5V
643,Downtown,399900,43.648296,-79.392952,#506 - 125 Peter St,Toronto,M5V 0M3,M5V
1022,Downtown,329900,43.648296,-79.392952,#510 - 125 PETER ST,Toronto,M5V 0M3,M5V
587,Niagara,629000,43.636234,-79.403122,#1307T - 628 Fleet St,Toronto,M5V 1A8,M5V
807,Niagara,679000,43.636234,-79.403122,#1614 - 628 FLEET ST,Toronto,M5V 1A8,M5V
824,Niagara,619000,43.636234,-79.403122,#2907 - 628 FLEET ST,Toronto,M5V 1A8,M5V
852,Niagara,484900,43.636234,-79.403122,#524 - 628 FLEET ST,Toronto,M5V 1A8,M5V
1218,Niagara,539000,43.636234,-79.403122,#207 - 628 Fleet St,Toronto,M5V 1A8,M5V
693,Downtown,339000,43.638866,-79.398438,#1609 - 85 Queens Wharf Rd,Toronto,M5V 1A9,M5V
810,Downtown,348888,43.638866,-79.398438,#2511 - 85 QUEENS WHARF RD,Toronto,M5V 1A9,M5V
698,Niagara,549900,43.63641,-79.402,#1009 - 21 Grand Magazine St,Toronto,M5V 1B5,M5V
830,Niagara,323000,43.63673,-79.400505,#511 - 600 FLEET ST,Toronto,M5V 1B7,M5V
844,Niagara,549900,43.63673,-79.400505,#2801 - 600 FLEET ST,Toronto,M5V 1B7,M5V
1120,Niagara,239000,43.63673,-79.400505,#405 - 600 Fleet St,Toronto,M5V 1B7,M5V
1224,Niagara,234850,43.63673,-79.400505,#605 - 600 Fleet St,Toronto,M5V 1B7,M5V
1203,Downtown,324000,43.641346,-79.400131,#413 - 560 Front St,Toronto,M5V 1C1,M5V
853,Downtown,329000,43.643566,-79.401031,#407 - 32 STEWART ST,Toronto,M5V 1H6,M5V
52,Downtown,548000,43.645641,-79.392952,#2403 - 375 King St,Toronto,M5V 1K1,M5V
488,Downtown,335000,43.645641,-79.392952,#3001 - 375 KING ST W,Toronto,M5V 1K1,M5V
1160,Downtown,335000,43.645641,-79.392952,#3001 - 375 King St,Toronto,M5V 1K1,M5V
163,Downtown,508000,43.647942,-79.390945,#2111 - 290 ADELAIDE ST W,Toronto,M5V 1P6,M5V
566,Downtown,369900,43.64904,-79.392258,#1313 - 320 Richmond St,Toronto,M5V 1X2,M5V
827,Downtown,474900,43.648006,-79.396835,#1001 - 438 RICHMOND ST W,Toronto,M5V 1X9,M5V
581,Downtown,1599000,43.643799,-79.399605,#1101 - 75 Portland St,Toronto,M5V 2M9,M5V
307,Niagara,299900,43.642792,-79.407196,#320 - 801 KING ST W,Toronto,M5V 3C9,M5V
609,Downtown,385000,43.649597,-79.388489,#503 - 199 Richmond St,Toronto,M5V 3E5,M5V
790,Downtown,383000,43.644699,-79.390953,#1102 - 263 WELLINGTON ST W,Toronto,M5V 3E6,M5V
1046,Niagara,1279000,43.635521,-79.402435,#610 - 637 LAKE SHORE BLVD W,Toronto,M5V 3J6,M5V
863,Downtown,449900,43.645069,-79.390862,#211 - 270 WELLINGTON ST,Toronto,M5V 3P5,M5V
172,Downtown,359900,43.644932,-79.392143,#525 - 36 BLUE JAYS WAY,Toronto,M5V 3T3,M5V
767,Downtown,388000,43.640266,-79.391006,#603 - 3 NAVY WHARF CRT,Toronto,M5V 3V1,M5V
389,Entertainment District,329900,43.640247,-79.392395,#208 - 9 SPADINA AVE,Toronto,M5V 3V5,M5V
390,Entertainment District,318000,43.640247,-79.392395,#506 - 9 SPADINA AVE,Toronto,M5V 3V5,M5V
575,Downtown,849000,43.639683,-79.39212,#4309 - 35 Mariner Terr,Toronto,M5V 3V9,M5V
144,Downtown,650000,43.643845,-79.391823,#307 - 20 BLUE JAYS WAY,Toronto,M5V 3W6,M5V
820,Downtown,998000,43.646809,-79.390182,#2612 - 80 JOHN ST,Toronto,M5V 3X4,M5V
32,Downtown,97,43.6395,-79.393425,#3711 - 11 Brunel Crt,Toronto,M5V 3Y3,M5V
694,Downtown,419000,43.6395,-79.393425,#4901 - 11 Brunel Crt,Toronto,M5V 3Y3,M5V
58,Downtown,33,43.640057,-79.393967,#3706 - 15 Fort York Blvd,Toronto,M5V 3Y4,M5V
769,Downtown,399000,43.640057,-79.393967,#2608 - 15 FORT YORK BLVD,Toronto,M5V 3Y4,M5V
1002,Downtown,499900,43.64048,-79.394966,#347 - 8 TELEGRAM MEWS,Toronto,M5V 3Z4,M5V
485,Downtown,461000,43.640816,-79.395538,#1505 - 25 Capreol Crt,Toronto,M5V 3Z7,M5V
1256,Downtown,471000,43.640816,-79.395538,#1505 - 25 Capreol Crt,Toronto,M5V 3Z7,M5V
362,Niagara,539900,43.636963,-79.404671,#279 - 209 FORT YORK BLVD,Toronto,M5V 4A1,M5V
453,Niagara,349000,43.636963,-79.404671,#562 - 209 FORT YORK BLVD S,Toronto,M5V 4A1,M5V
1246,Niagara,364900,43.636963,-79.404671,#1357 - 209 Fort York Blvd,Toronto,M5V 4A1,M5V
56,Niagara,369000,43.636837,-79.406052,#1901 - 231 Fort York Blvd,Toronto,M5V 4A2,M5V
126,Niagara,399000,43.636345,-79.404808,#2011 - 215 Fort York Blvd,Toronto,M5V 4A2,M5V
150,Niagara,450000,43.636837,-79.406052,#432 - 231 FORT YORK BLVD,Toronto,M5V 4A2,M5V
177,Niagara,289000,43.636345,-79.404808,#603 - 215 FORT YORK BLVD,Toronto,M5V 4A2,M5V
285,Niagara,303400,43.636345,-79.404808,#111 - 215 FORT YORK BLVD,Toronto,M5V 4A2,M5V
663,Niagara,398880,43.636837,-79.406052,#728 - 231 Fort York Blvd,Toronto,M5V 4A2,M5V
139,Downtown,379000,43.640224,-79.39595,#725 - 10 CAPREOL CRT,Toronto,M5V 4A3,M5V
772,Downtown,354900,43.640526,-79.397102,#1211 - 15 ICEBOAT TERR,Toronto,M5V 4A5,M5V
800,Downtown,888000,43.64016,-79.396309,#G6 - 60 FORT YORK BLVD,Toronto,M5V 4A6,M5V
522,Downtown,378000,43.640381,-79.397339,#1508 - 21 Iceboat Terr,Toronto,M5V 4A9,M5V
780,Downtown,619000,43.640381,-79.397339,#3909 - 21 ICEBOAT TERR,Toronto,M5V 4A9,M5V
140,Downtown,568000,43.639782,-79.397949,#2103 - 151 DAN LECKIE WAY,Toronto,M5V 4B2,M5V
1009,Downtown,688800,43.639782,-79.397949,#352 - 151 DAN LECKIE WAY,Toronto,M5V 4B2,M5V
1142,Downtown,325000,43.639782,-79.397949,#2008 - 151 Dan Leckie Way,Toronto,M5V 4B2,M5V
135,Lawrence Heights,359000,43.714592,-79.452911,#612 - 800 Lawrence Ave,Toronto,M6A 0B1,M6A
706,Lawrence Heights,289000,43.714592,-79.452911,#821 - 800 Lawrence Ave,Toronto,M6A 0B1,M6A
1000,Lawrence Heights,328000,43.714592,-79.452911,#1217 - 800 LAWRENCE AVE W,Toronto,M6A 0B1,M6A
749,Lawrence Heights,315000,43.715069,-79.4533,#441 - 36 Via Bagnato,Toronto,M6A 0B7,M6A
1103,Lawrence Heights,364900,43.715069,-79.4533,#326 - 36 Via Bagnato,Toronto,M6A 0B7,M6A
214,Lawrence Heights,575000,43.717735,-79.442039,#25 - 21 REPLIN RD,Toronto,M6A 2M8,M6A
974,Lawrence Heights,348800,43.715202,-79.452354,#2406 - 770 LAWRENCE AVE W,Toronto,M6A 3C6,M6A
424,Englemount - Lawrence,539000,43.721115,-79.430847,#808 - 2 COVINGTON RD,Toronto,M6A 3E2,M6A
277,Lawrence Heights,357000,43.717121,-79.441757,#738 - 650 LAWRENCE AVE W,Toronto,M6A 3E8,M6A
1153,Lawrence Heights,419500,43.717121,-79.441757,#512 - 650 Lawrence Ave,Toronto,M6A 3E8,M6A
1084,Midtown Toronto,229900,43.704834,-79.439888,#211 - 360 Ridelle Ave,Toronto,M6B 1K1,M6B
757,Fairbank,949900,43.702934,-79.449738,1059 Briar Hill Ave,Toronto,M6B 1M8,M6B
1294,Fairbank,949900,43.702934,-79.449738,1059 Briar Hill Ave,Toronto,M6B 1M8,M6B
667,Glen Park,1788000,43.704937,-79.462776,1209 Glencairn Ave,Toronto,M6B 2B6,M6B
257,Midtown Toronto,1395000,43.711784,-79.43515,90 GLEN PARK AVE,Toronto,M6B 2C3,M6B
1136,Glen Park,1538800,43.707947,-79.462692,101 Glen Long Ave,Toronto,M6B 2M4,M6B
1083,Midtown Toronto,1179000,43.715977,-79.441673,140 Fairholme Ave,Toronto,M6B 2X2,M6B
917,Glen Park,899000,43.708736,-79.466133,986 CALEDONIA RD,Toronto,M6B 3Y8,M6B
1169,Fairbank,798000,43.701317,-79.444931,965 Roselawn Ave,Toronto,M6B 4M9,M6B
388,Midtown Toronto,599900,43.683372,-79.418686,#1105 - 500 ST CLAIR AVE W,Toronto,M6C 1A8,M6C
882,Midtown Toronto,449000,43.690762,-79.437408,535 VAUGHAN RD,Toronto,M6C 2R2,M6C
259,Midtown Toronto,1420000,43.688213,-79.433723,225 ATLAS AVE,Toronto,M6C 3P6,M6C
174,Midtown Toronto,1399000,43.70208,-79.437904,90 FAIRLEIGH CRES,Toronto,M6C 3R9,M6C
454,Midtown Toronto,1299000,43.700653,-79.439201,39 FAIRLEIGH CRES,Toronto,M6C 3R9,M6C
471,Midtown Toronto,1179000,43.687832,-79.436775,135 CEDRIC AVE,Toronto,M6C 3X7,M6C
1198,Midtown Toronto,799000,43.68766,-79.438766,373 Oakwood Ave,Toronto,M6E 2W1,M6E
1231,Midtown Toronto,1985000,43.686703,-79.438545,350-352 Oakwood Ave,Toronto,M6E 2W2,M6E
695,Oakwood Village,1499000,43.682838,-79.441528,298 Lauder Ave,Toronto,M6E 3H6,M6E
18,St. Clair West Village,25,43.68227,-79.44339,247 Westmount Ave,Toronto,M6E 3M9,M6E
344,Fairbank,1149000,43.693851,-79.452827,207 ENNERDALE RD,Toronto,M6E 4E1,M6E
501,Earlscourt,598000,43.682091,-79.451126,190 NAIRN AVE,Toronto,M6E 4H3,M6E
1204,Earlscourt,899900,43.68219,-79.456421,268 Mcroberts Ave,Toronto,M6E 4P6,M6E
3,Fairbank,25,43.691193,-79.461662,532 Caledonia Rd,Toronto,M6E 4V4,M6E
513,Fairbank,499000,43.691193,-79.461662,532 Caledonia Rd,Toronto,M6E 4V4,M6E
217,Briar Hill - Belgravia,650000,43.694397,-79.462372,627 CALEDONIA RD,Toronto,M6E 4V7,M6E
308,Earlscourt,625000,43.679153,-79.457504,69 GILBERT AVE,Toronto,M6E 4W2,M6E
469,Earlscourt,599000,43.679153,-79.457504,69 GILBERT AVE,Toronto,M6E 4W2,M6E
1289,Little Italy,299000,43.655308,-79.41642,656 College St,Toronto,M6G 1B8,M6G
611,Trinity - Bellwoods,508000,43.65464,-79.421013,#204 - 799 College St,Toronto,M6G 1C7,M6G
571,Midtown Toronto,719000,43.66983,-79.414742,#204 - 31 Olive Ave,Toronto,M6G 1T7,M6G
1249,Midtown Toronto,368800,43.66983,-79.414742,#211 - 31 Olive Ave,Toronto,M6G 1T7,M6G
804,Midtown Toronto,8980000,43.677525,-79.418228,82 WYCHWOOD PARK,Toronto,M6G 2V5,M6G
9,Midtown Toronto,97,43.662872,-79.423233,#A - 753 Shaw St,Toronto,M6G 3L9,M6G
812,Wallace Emerson,84990,43.659683,-79.437279,1174 BLOOR ST W,Toronto,M6H 1N1,M6H
4,Wallace Emerson,113,43.664101,-79.439751,47 Armstrong Ave,Toronto,M6H 1V9,M6H
494,Wallace Emerson,899900,43.665096,-79.439278,25 MILLICENT Street,Toronto,M6H 1W3,M6H
770,Wallace Emerson,119000,43.667503,-79.442085,1245 Dupont Street,Toronto,M6H 2A6,M6H
809,Wallace Emerson,119000,43.667503,-79.442085,1245 DUPONT ST,Toronto,M6H 2A6,M6H
318,Earlscourt,789000,43.676144,-79.443947,162 ROSEMOUNT Avenue,Toronto,M6H 2M9,M6H
153,Wallace Emerson,939000,43.661915,-79.439941,712 BROCK AVE,Toronto,M6H 3P2,M6H
833,Wallace Emerson,619000,43.661896,-79.443748,797 LANSDOWNE AVE,Toronto,M6H 3Z1,M6H
1135,Wallace Emerson,299900,43.665726,-79.447418,#509 - 816 Lansdowne Ave,Toronto,M6H 4K6,M6H
774,Davenport,499000,43.670422,-79.45005,#18 - 20 TURNTABLE CRES,Toronto,M6H 4K9,M6H
797,Little Portugal,305990,43.641697,-79.423431,#515 E - 36 LISGAR ST,Toronto,M6J 0A9,M6J
799,Little Portugal,295000,43.641697,-79.423431,#710 E - 36 LISGAR ST,Toronto,M6J 0A9,M6J
994,Little Portugal,299900,43.641697,-79.423431,#315 - 36 LISGAR ST,Toronto,M6J 0A9,M6J
1041,Little Portugal,315990,43.641697,-79.423431,#2203 E - 36 LISGAR ST,Toronto,M6J 0A9,M6J
1125,Little Portugal,274900,43.641567,-79.424606,#502 - 170 Sudbury St,Toronto,M6J 0A9,M6J
1225,Little Portugal,299900,43.641697,-79.423431,#309 - 36 Lisgar St,Toronto,M6J 0A9,M6J
683,Little Portugal,255990,43.642391,-79.424736,#825 - 68 Abell St,Toronto,M6J 0B1,M6J
762,Little Portugal,409900,43.642391,-79.424736,#917 - 68 ABELL ST,Toronto,M6J 0B1,M6J
765,Little Portugal,495000,43.642391,-79.424736,#930 - 68 ABELL ST,Toronto,M6J 0B1,M6J
625,Niagara,869900,43.644657,-79.411919,#10 - 850 Richmond St,Toronto,M6J 1C9,M6J
771,Little Portugal,398900,43.642563,-79.42572,#1601 - 1171 QUEEN ST W,Toronto,M6J 1J4,M6J
803,Little Portugal,799900,43.647221,-79.426056,18 AFTON AVE,Toronto,M6J 1R8,M6J
610,Dufferin Grove,449800,43.64962,-79.423973,#405 - 1238 Dundas St,Toronto,M6J 1X5,M6J
312,Little Italy,1098000,43.651443,-79.418373,7 HARRISON ST,Toronto,M6J 1Z7,M6J
838,Trinity - Bellwoods,624999,43.65094,-79.410881,194 MANNING AVE,Toronto,M6J 2K5,M6J
173,Trinity - Bellwoods,919000,43.647694,-79.42276,6 GROVE AVE,Toronto,M6J 3B6,M6J
1058,Little Portugal,949000,43.649033,-79.427734,169 Beaconsfield Ave,Toronto,M6J 3J7,M6J
1150,Little Portugal,1059000,43.646023,-79.427406,128 Northcote Ave,Toronto,M6J 3K5,M6J
301,Little Portugal,330000,43.641529,-79.424118,#1815 - 150 Sudbury St,Toronto,M6J 3S8,M6J
299,King West Village,636000,43.642071,-79.414581,#305 - 39 Shank St,Toronto,M6J 3X3,M6J
782,King West Village,579900,43.642071,-79.414581,#108 - 39 SHANK ST,Toronto,M6J 3X3,M6J
