,AreaName,Price ($),lat,lng,Address,City,Postal Code,FSA
819,Bathurst Manor,322800,43.755169,-79.441742,#212 - 650 SHEPPARD AVE,Toronto,M3H 2S5,M3H
820,Steeles,309000,43.81226,-79.324944,#1113 - 175 BAMBURGH CIRC,Toronto,M1W 3X8,M1W
821,Little Portugal,318800,43.641697,-79.423431,#1517 - 36 LISGAR ST,Toronto,M6J 0A9,M6J
822,Silverthorn,550000,43.681965,-79.467018,479 A ROGERS RD,Toronto,M6M 1B2,M6M
823,Eatonville,269900,43.639694,-79.563148,#530 - 2 EVA RD,Toronto,M9C 4Z5,M9C
824,Midtown Toronto,75000,43.670444,-79.38723,#C31 - 2 BLOOR ST W,Toronto,M5T 1G1,M5T
825,Downtown,938000,43.642273,-79.372704,#519 - 29 QUEENS QUAY,Toronto,M5E 1L7,M5E
826,Willowdale,645000,43.761501,-79.409882,#4122 - 5 SHEPPARD AVE E,Toronto,M2N 0C8,M2N
827,Downtown,669900,43.650372,-79.382347,#2711 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
828,Midtown Toronto,350000,43.70789,-79.39402,150 EGLINTON AVE E,Toronto,M4P 1E8,M4P
829,Riverdale,899000,43.666691,-79.347534,738 Gerrard St,Toronto,M4M 1Y3,M4M
830,Newtonbrook,288000,43.781261,-79.415749,5647 Yonge St,Toronto,M2M 3T2,M2M
831,Downtown,439000,43.641632,-79.38205,#303 - 12 York St,Toronto,M5J 2T8,M5J
832,Centre Island,899900,43.632076,-79.355011,14 Fourth St,Toronto,M5J 2B5,M5J
833,Newtonbrook,1998000,43.784462,-79.399963,20 Maxome Ave,Toronto,M2M 3J9,M2M
834,Downtown,1,43.647831,-79.37323,9 Church St,Toronto,M5E 1M2,M5E
835,Downtown,349000,43.664787,-79.380814,538 Church St,Toronto,M4Y 2E1,M4Y
836,Willowdale,3148888,43.773067,-79.414047,5314 Yonge St,Toronto,M2N 5P9,M2N
837,Malvern,895000,43.795654,-79.235367,20 Malvern St,Toronto,M1B 2Y3,M1B
838,Grange Park,99000,43.653271,-79.390839,95 Mccaul St,Toronto,M5T 2X3,M5T
839,Toronto,590000,43.725262,-79.313911,1 MOBILE DR,Toronto,M4A 1H5,M4A
840,Eatonville,1099888,43.644608,-79.53933,42 TYRE AVE,Toronto,M9B 1R5,M9B
841,Scarborough Village,275000,43.742031,-79.213844,#709 - 3650 Kingston Rd,Toronto,M1M 1R9,M1M
842,Bathurst Manor,415000,43.752007,-79.456001,#214 - 890 Sheppard Ave,Toronto,M3H 2T5,M3H
843,Rexdale,270000,43.75901,-79.588539,#312 - 10 Markbrook Lane,Toronto,M9V 5E3,M9V
844,Mount Dennis,379000,43.687202,-79.504761,#2307 - 75 Emmett Ave,Toronto,M6M 5A7,M6M
845,Leaside,349990,43.714638,-79.35463,#403 - 35 Brian Peck Cres,Toronto,M4G 4J7,M4G
846,Trinity - Bellwoods,629900,43.649189,-79.423508,#704 - 1239 Dundas St,Toronto,M6J 1X6,M6J
847,Rouge,299900,43.836353,-79.250473,#A118 - 3351 Markham Rd,Toronto,M1X 0A6,M1X
848,Rexdale,235000,43.75848,-79.586617,#107 - 41 Markbrook Lane,Toronto,M9V 5E6,M9V
849,West Hill,179800,43.76638,-79.197601,#613 - 4064 Lawrence Ave,Toronto,M1E 4V6,M1E
850,Bayview Village,419900,43.766087,-79.381836,#101 - 12 Rean Dr,Toronto,M2K 1A5,M2K
851,Islington - City Centre West,1199000,43.647182,-79.546822,98 Goswell Rd,Toronto,M9B 4J8,M9B
852,Midtown Toronto,878900,43.723148,-79.379707,2146 Bayview Ave,Toronto,M4N 0A4,M4N
853,Newtonbrook,519990,43.780727,-79.419991,#49 - 49 Hendon Ave,Toronto,M2M 1A4,M2M
854,Old East York,169500,43.696163,-79.292953,#803 - 5 Massey Sq,Toronto,M4C 5M9,M4C
855,Downtown,565000,43.65509,-79.375626,#2208 - 68 Shuter St,Toronto,M5B 1Y4,M5B
856,Bayview Village,3288000,43.775551,-79.378128,67 Burbank Dr,Toronto,M2K 1S9,M2K
857,Downtown,539000,43.660137,-79.385872,#1407 - 770 Bay St,Toronto,M5G 0A6,M5G
858,Toronto,99,43.653225,-79.383186,#2910 - 25 Town Centre (Locker) Crt,Toronto,M5G 1P5,M5G
859,Swansea,2750000,43.641518,-79.484116,41 Riverside Cres,Toronto,M6S 1B5,M6S
860,Norseman Heights,1995000,43.636299,-79.509125,21 Norseman St,Toronto,M8Z 2N9,M8Z
861,Bathurst Manor,1288000,43.760647,-79.451912,82 Combe Ave,Toronto,M3H 4J7,M3H
862,West Queen West,2550000,43.646584,-79.405861,711 Queen St,Toronto,M6J 1E6,M6J
863,Cricket Club,99000,43.733974,-79.41954,1943 Avenue Rd,Toronto,M5M 4A2,M5M
864,Downsview,199900,43.72578,-79.480759,#602 - 2737 Keele St,Toronto,M3M 2E9,M3M
865,Bridle Path,18800000,43.734344,-79.371315,16 High Point Rd,Toronto,M3B 2A4,M3B
866,Brockton Village,3699000,43.658447,-79.441681,1261 Bloor St,Toronto,M6H 1N7,M6H
868,Leaside,6300000,43.707485,-79.375458,1669 Bayview Ave,Toronto,M4G 3C1,M4G
869,Henry Farm,249000,43.772007,-79.337509,235 Yorkland Blvd,Toronto,M2J 4Y7,M2J
871,Rockcliffe - Smythe,89900,43.671585,-79.493294,755 Jane St,Toronto,M6N 4B4,M6N
872,Riverside,129000,43.657394,-79.345116,400 Eastern Ave,Toronto,M4M 2K9,M4M
873,Earlscourt,18000,43.682304,-79.465492,#2 - 460 Rogers Rd,Toronto,M6N 3M6,M6N
874,Rexdale,2500000,43.711994,-79.563835,103 Rexdale Blvd,Toronto,M9W 1P1,M9W
875,Rexdale,128000,43.721172,-79.544243,#1102 - 234 Albion Rd,Toronto,M9W 6A5,M9W
876,Downtown,439000,43.659237,-79.382904,#71 - 384 Yonge St,Toronto,M5B 1S9,M5B
877,Downsview,650000,43.723576,-79.522545,65 Torbarrie Rd,Toronto,M3L 1G5,M3L
878,Humber Summit,33000,43.761406,-79.540527,#90 - 90 Signet Dr,Toronto,M9L 3A1,M9L
879,Downtown,1640000,43.656162,-79.399719,412 Spadina Ave,Toronto,M5T 2G7,M5T
880,Nortown,1599000,43.736855,-79.431259,107 Burncrest Dr,Toronto,M5M 2Z6,M5M
881,Midtown Toronto,388000,43.672371,-79.387436,813 YONGE ST,Toronto,M4W 2G8,M4W
882,Downtown,2599000,43.655842,-79.363991,358 QUEEN ST E,Toronto,M5A 1T1,M5A
883,Downtown,239900,43.653492,-79.383972,100 QUEEN ST W,Toronto,M5G 1P5,M5G
884,Midtown Toronto,1399900,43.710625,-79.381691,4 WALDER AVE,Toronto,M4P 2R5,M4P
885,Midtown Toronto,3095000,43.70948,-79.421585,56 CALDOW RD,Toronto,M5N 2P8,M5N
886,Swansea,275000,43.636173,-79.470757,#708 - 105 THE QUEENSWAY AVE,Toronto,M6S 5B5,M6S
887,Downtown,779900,43.643486,-79.392303,352 FRONT Street,Toronto,M5V 0K3,M5V
888,The Beach,2499000,43.669685,-79.289116,10 BALSAM AVE,Toronto,M4E 3B4,M4E
889,Highland Creek,1039900,43.791302,-79.158119,#Block1 - 6443 KINGSTON RD,Toronto,M1C 1L2,M1C
890,Henry Farm,428000,43.774952,-79.33548,#1906 - 30 HERONS HILL WAY,Toronto,M2J 0A7,M2J
891,Bendale,472000,43.772408,-79.255135,188 BOROUGH DR,Toronto,M1P 4Y7,M1P
892,Weston,539000,43.706501,-79.532196,2381 WESTON RD,Toronto,M9N 1Z8,M9N
893,Don Mills,4590000,43.736397,-79.355057,11 TANGMERE RD,Toronto,M3B 2N1,M3B
894,Newtonbrook,1399000,43.786533,-79.442619,31 DEWLANE DR,Toronto,M2R 2P7,M2R
895,Bayview Village,498000,43.767937,-79.387955,#518 - 2885 BAYVIEW AVE N,Toronto,M2K 0A3,M2K
896,Alderwood,59000,43.609966,-79.549347,876 BROWNS LINE,Toronto,M8W 3W2,M8W
898,Agincourt,244500,43.779129,-79.281883,#3017 - 275 VILLAGE GREEN SQ,Toronto,M1S 0K6,M1S
899,Eglinton West,420000,43.691715,-79.468506,#1002 - 2470 EGLINTON AVE,Toronto,M6M 5E7,M6M
900,Mimico,425000,43.62273,-79.483192,#3502 - 2220 LAKESHORE BLVD W,Toronto,M8V 0C1,M8V
901,Wexford - Maryvale,350000,43.748531,-79.286057,#303 - 1328 BIRCHMOUNT RD,Toronto,M1R 3A7,M1R
902,Midtown Toronto,499800,43.70694,-79.396904,#1205 - 43 EGLINTON AVE E,Toronto,M4P 1A2,M4P
903,Englemount - Lawrence,394000,43.722183,-79.432846,#1011 - 35 SARANAC BLVD,Toronto,M6A 2G4,M6A
904,Downtown,512000,43.648029,-79.374069,#708 - 55 Front St,Toronto,M5E 0A7,M5E
905,Emery,99900,43.749187,-79.542702,#1202 - 3390 Weston Rd,Toronto,M9M 2X3,M9M
907,Downtown,399000,43.649246,-79.375755,#516 - 22 Leader Lane,Toronto,M5E 0B2,M5E
908,Downtown,399000,43.654003,-79.402016,182 Augusta Ave,Toronto,M5T 2L6,M5T
909,Downsview,299000,43.727539,-79.482857,#404 - 2772 Keele St,Toronto,M3M 0A3,M3M
910,Bayview Village,289900,43.76498,-79.383522,#1114 - 1 Rean Dr,Toronto,M2K 3C1,M2K
911,Downtown,340000,43.660709,-79.378845,#801 - 365 Church St,Toronto,M5B 1Z9,M5B
912,Willowdale,2589000,43.773899,-79.4179,71 Horsham Ave,Toronto,M2N 2N4,M2N
913,Riverdale,779900,43.672523,-79.341301,282 Withrow Ave,Toronto,M4J 1B7,M4J
914,Willowdale,1628000,43.77327,-79.403053,181 Parkview Ave,Toronto,M2N 3Y9,M2N
915,Jane and Finch,147500,43.745918,-79.515724,#208 - 5 Frith Rd,Toronto,M3N 1E9,M3N
916,Armdale,239900,43.819328,-79.253868,#91 - 80 Nashdene Rd,Toronto,M1V 5E4,M1V
918,Fairbank,750000,43.692165,-79.461624,557B Caledonia Rd,Toronto,M6E 4V3,M6E
919,Woburn,4,43.776325,-79.238411,#2 - 1970 Ellesmere Rd,Toronto,M1H 2W1,M1H
920,Scarborough Village,1498000,43.740055,-79.209244,89 Hill Cres,Toronto,M1M 1J6,M1M
921,Sherwood Park,1575,43.711048,-79.398949,#2 - 2449 Yonge St,Toronto,M4P 1Y5,M4P
923,The Kingsway,3875000,43.656437,-79.506493,31 Queen Anne Rd,Toronto,M8X 1T1,M8X
924,Niagara,389000,43.641579,-79.415901,#346 - 1030 King St,Toronto,M6K 0B4,M6K
925,Eatonville,2385000,43.642086,-79.538795,8 Botfield Ave,Toronto,M9B 4C7,M9B
926,Pelmo Park,119000,43.711025,-79.535355,2600 Weston Rd,Toronto,M9N 2A9,M9N
927,Dorset Park,75000,43.769337,-79.280922,#4 - 9 Progress Ave,Toronto,M1P 5A4,M1P
928,Downsview,269000,43.72126,-79.511993,1700 Wilson Ave,Toronto,M3L 1B2,M3L
929,Downtown,358000,43.659237,-79.382904,#65 - 384 Yonge St,Toronto,M5B 1S9,M5B
930,Leslieville,1199900,43.67308,-79.319557,270 Coxwell Ave,Toronto,M4L 3B6,M4L
931,Downtown,2499000,43.668526,-79.364723,124 AMELIA ST,Toronto,M4X 1E4,M4X
932,Nortown,3298000,43.734463,-79.430748,350 JOICEY BLVD,Toronto,M5M 2W2,M5M
933,Willowdale,169000,43.779854,-79.415131,9 FINCH AVE E,Toronto,M2N 4P9,M2N
934,Agincourt,1550000,43.784798,-79.282043,5 AGINCOURT DR,Toronto,M1S 1T2,M1S
935,Silverthorn,575000,43.693974,-79.46891,41 LONBOROUGH AVE,Toronto,M6M 1X2,M6M
936,Wexford - Maryvale,899900,43.742485,-79.296707,4 Danube Dr,Toronto,M1R 1Y7,M1R
937,Nortown,2788000,43.733734,-79.425026,175 Haddington Ave,Toronto,M5M 2P7,M5M
938,Ionview,699000,43.732124,-79.275276,14 Rosemount Dr,Toronto,M1K 2W8,M1K
939,Malvern,799000,43.815105,-79.217415,42 Rovinelli Rd,Toronto,M1B 4L2,M1B
940,Willowdale,379000,43.757988,-79.403625,#307 - 120 HARRISON GARDEN BLVD,Toronto,M2N 0H1,M2N
941,Islington - City Centre West,290000,43.609993,-79.55748,#1106 - 215 SHERWAY GARDENS RD,Toronto,M9C 0A5,M9C
942,Edenbridge - Humber Valley,1799900,43.675144,-79.523315,#4 - 1291 ROYAL YORK RD,Toronto,M9A 5E6,M9A
943,Mimico,296888,43.622883,-79.481972,#1906 - 2200 Lakeshore Blvd,Toronto,M8V 1A4,M8V
944,Rockcliffe - Smythe,408900,43.675777,-79.507919,#1408 - 240 Scarlett Rd,Toronto,M6N 4X4,M6N
945,Mimico,489888,43.62273,-79.483192,#2509 - 2220 Lake Shore Blvd,Toronto,M8V 0C1,M8V
946,Downtown,449900,43.649597,-79.388489,#1105 - 199 Richmond St,Toronto,M5V 3E5,M5V
947,Bloor West Village,25000,43.650085,-79.480011,#3 - 2323 BLOOR ST W,Toronto,M6S 4W1,M6S
948,Old Town,514888,43.65406,-79.369118,#1114 - 320 RICHMOND ST E,Toronto,M5A 2R3,M5A
949,Downtown,325000,43.657455,-79.39035,#4 - 600 UNIVERSITY AVE,Toronto,M5G 1X5,M5G
950,Downtown,449000,43.649082,-79.392082,#2307 - 318 RICHMOND ST W,Toronto,M5V 0B4,M5V
951,Dovercourt Park,899999,43.668846,-79.433495,299 WESTMORELAND AVE,Toronto,M6H 3A4,M6H
952,Midtown Toronto,159000,43.687897,-79.396156,48 ST.CLAIR AVE,Toronto,M4V 2Z2,M4V
953,Roncesvalles Village,79000,43.65519,-79.452324,2285 DUNDAS ST W,Toronto,M6R 1X6,M6R
954,Midtown Toronto,3495000,43.719627,-79.399826,25 GLENGROVE AVE E,Toronto,M4N 1E6,M4N
955,Niagara,388000,43.643013,-79.406204,#621 - 775 KING ST W,Toronto,M5V 2K3,M5V
956,Niagara,229900,43.636963,-79.404671,#1464 - 209 FORT YORK BLVD,Toronto,M5V 4A1,M5V
957,Downtown,638000,43.666794,-79.388756,#4211 - 1080 BAY ST,Toronto,M5S 0A5,M5S
958,Midtown Toronto,299000,43.671654,-79.3946,#F1 - 55 AVENUE RD,Toronto,M5R 3L2,M5R
959,Downtown,1799000,43.651875,-79.374428,#8 - 63 LOMBARD ST,Toronto,M5C 1M2,M5C
960,Downtown,269000,43.638477,-79.397987,#309 - 75 QUEENS WHARF RD,Toronto,M5V 0J8,M5V
961,Downtown,809900,43.643845,-79.391823,#2105 - 20 BLUE JAYS WAY,Toronto,M5V 3W6,M5V
962,Caledonia - Fairbank,599000,43.682915,-79.457314,299 ROGERS RD,Toronto,M6E 1R4,M6E
963,Downsview,699000,43.722027,-79.495415,11 MAURICE COULTER MEWS,Toronto,M3M 3K3,M3M
964,Downsview,189900,43.72578,-79.480759,#912 - 2737 KEELE ST,Toronto,M3M 2E9,M3M
965,Woburn,150000,43.775978,-79.239761,#18 - 1950 ELLESMERE RD,Toronto,M1H 2V8,M1H
966,Humber Summit,199000,43.766167,-79.554268,1102 BARMAC DR,Toronto,M9L 1X5,M9L
967,Newtonbrook,383000,43.78017,-79.418251,#402 - 15 GREENVIEW AVE,Toronto,M2M 4M7,M2M
968,Henry Farm,325000,43.774952,-79.33548,#709 - 30 HERONS HILL WAY,Toronto,M2J 0A7,M2J
969,Rexdale,319900,43.731674,-79.576454,#213 - 80 ESTHER LORRIE DR,Toronto,M9W 4L7,M9W
970,Kennedy Park,699000,43.720936,-79.254662,35 MAGNOLIA AVE,Toronto,M1K 3K3,M1K
971,Davenport,788000,43.672604,-79.429909,1153 OSSINGTON AVE,Toronto,M6G 3W2,M6G
972,The Kingsway,429000,43.661209,-79.508301,#212 - 25 EARLINGTON AVE,Toronto,M8X 3A3,M8X
973,Davenport,624900,43.670589,-79.448425,#A11 - 1100 LANSDOWNE AVE,Toronto,M6H 4K1,M6H
974,Lansing,282000,43.760658,-79.41581,#309 - 88 SHEPPARD AVE,Toronto,M2N 1M5,M2N
975,Midtown Toronto,14880000,43.688107,-79.385658,120 INGLEWOOD DR,Toronto,M4T 1H5,M4T
976,Trinity - Bellwoods,49900,43.655087,-79.412804,571 COLLEGE ST,Toronto,M6G 1B2,M6G
977,Downtown,298888,43.647514,-79.3927,#3702 - 101 PETER ST,Toronto,M5V 0G6,M5V
978,Wilson Heights,309888,43.734478,-79.446472,#503 - 525 WILSON AVE,Toronto,M3H 1V1,M3H
979,Downtown,273000,43.645985,-79.389938,#322 - 8 MERCER ST,Toronto,M5V 0C4,M5V
980,Downtown,439000,43.641632,-79.38205,#2609 - 12 YORK ST,Toronto,M5J 2T8,M5J
981,Silverthorn,550000,43.681965,-79.467018,479 A ROGERS RD,Toronto,M6M 1B2,M6M
982,Downtown,432000,43.647224,-79.391098,#810 - 21 WIDMER ST,Toronto,M5V 0B8,M5V
983,Downtown,809000,43.663052,-79.386345,#1512 - 889 BAY ST,Toronto,M5S 3K6,M5S
984,Silverthorn,279900,43.682056,-79.466515,475 D ROGERS RD,Toronto,M6M 1B2,M6M
985,Willowdale,455000,43.760998,-79.410202,#701 - 4789 YONGE ST,Toronto,M2N 0G3,M2N
986,Midtown Toronto,1198000,43.671551,-79.390503,#308 - 68 YORKVILLE AVE,Toronto,M5R 3V7,M5R
987,Golden Mile,425000,43.722874,-79.289009,#D106 - 69 LEBOVIC AVE,Toronto,M1L 4T7,M1L
989,Downtown,368000,43.640381,-79.397339,#4712 - 21 ICEBOAT TERR,Toronto,M5V 4A9,M5V
990,Downtown,845000,43.647381,-79.387276,#2204 - 224 KING ST W,Toronto,M5K 1A1,M5K
991,Mimico,1198000,43.625542,-79.477242,#321 - 80 MARINE PARADE DR,Toronto,M8V 0A3,M8V
992,Downtown,460000,43.670227,-79.385147,#207 - 55 BLOOR ST E,Toronto,M4W 1A9,M4W
993,West Hill,99900,43.765911,-79.19754,#614 - 4062 LAWRENCE AVE E,Toronto,M1E 2R6,M1E
994,Downtown,812000,43.665546,-79.387245,#Ph6 - 1001 BAY ST,Toronto,M5S 3A6,M5S
995,Downtown,658888,43.659328,-79.382675,#720 - 386 YONGE ST,Toronto,M5G 2K2,M5G
996,Downtown,374800,43.652454,-79.363731,#1001 - 318 KING ST E,Toronto,M5A 1K6,M5A
997,Roncesvalles Village,950000,43.641171,-79.440117,4 SAUNDERS AVE,Toronto,M6R 1B8,M6R
998,Willowdale,549000,43.760998,-79.410202,#714 - 4789 YONGE ST,Toronto,M2N 0G3,M2N
999,Downtown,389000,43.645393,-79.393669,#610 - 393 KING ST W,Toronto,M5V 3G8,M5V
1000,Willowdale,575000,43.769665,-79.41378,#605 - 5162 YONGE ST,Toronto,M2N 0E9,M2N
1001,Downtown,760000,43.643246,-79.40126,#113 - 55 STEWART ST,Toronto,M5V 2V8,M5V
1002,Midtown Toronto,40000,43.663834,-79.417755,708 BLOOR ST W,Toronto,M6G 1L4,M6G
1003,Newtonbrook,519990,43.780727,-79.419991,#49 - 49 HENDON AVE,Toronto,M2M 1A4,M2M
1004,L'Amoreaux,699999,43.800964,-79.291489,71 BELLEFONTAINE ST,Toronto,M1S 4E6,M1S
1005,Willowdale,359900,43.776131,-79.414368,#209 - 5409 YONGE ST,Toronto,M2N 5R6,M2N
1006,Don Valley Village,1268000,43.788349,-79.343178,157 KINGSLAKE RD,Toronto,M2J 3G4,M2J
1007,Bayview Village,305000,43.765289,-79.382339,#304 - 3 REAN DR,Toronto,M2K 3C2,M2K
1008,Woburn,30000,43.761425,-79.217567,3737 LAWRENCE AVE E,Toronto,M1G 1H6,M1G
1010,Midtown Toronto,649900,43.690948,-79.439896,469 OAKWOOD AVE,Toronto,M6E 2W4,M6E
1011,Bayview Village,428000,43.765289,-79.382339,#1501 - 3 REAN DR,Toronto,M2K 3C2,M2K
1013,Dorset Park,149900,43.764812,-79.280273,#9 - 1415 KENNEDY RD,Toronto,M1P 2L6,M1P
1014,Golden Mile,160000,43.727928,-79.28759,#E2 - 900 WARDEN AVE,Toronto,M1L 2M5,M1L
1015,Midtown Toronto,18000,43.688816,-79.432076,401 VAUGHAN RD,Toronto,M6C 2P2,M6C
1016,Bayview Village,348000,43.769485,-79.368919,#515 - 15 SINGER CRT,Toronto,M2K 0B4,M2K
1017,Humber Bay,3500000,43.630436,-79.492691,26 BONNYVIEW DR,Toronto,M8Y 1P7,M8Y
1018,Edenbridge - Humber Valley,4980000,43.667885,-79.530289,421 THE KINGSWAY,Toronto,M9A 3W1,M9A
1019,Milliken,24900,43.827293,-79.291336,#8 - 4919 STEELES AVE E,Toronto,M1V 4Z4,M1V
1020,Bayview Village,459900,43.76952,-79.36969,#1205 - 29 SINGER CRT,Toronto,M2K 1C5,M2K
1021,York University Heights,789000,43.751904,-79.504105,44 OLLERTON RD,Toronto,M3J 1Y1,M3J
1022,Rexdale,235000,43.75848,-79.586617,#107 - 41 MARKBROOK LANE,Toronto,M9V 5E6,M9V
1023,Malvern,144900,43.806709,-79.217133,#410 - 15 SEWELLS RD,Toronto,M1B 3V7,M1B
1024,Wynford-Concorde,300,43.723839,-79.337303,#200 - 18 WYNFORD DR,Toronto,M3C 3S2,M3C
1025,Jane and Finch,149813,43.749435,-79.516846,#154 - 10 EDDYSTONE AVE,Toronto,M3N 2H7,M3N
1026,Jane and Finch,259900,43.764423,-79.496277,#207 - 25 FOUR WINDS DR,Toronto,M3J 1K8,M3J
1027,Rexdale,159900,43.722031,-79.543945,#2110 - 236 ALBION RD,Toronto,M9W 6A6,M9W
1028,Willowdale,698888,43.760998,-79.410202,#612 - 4789 YONGE ST,Toronto,M2N 0G3,M2N
1029,Agincourt,272000,43.78344,-79.283562,#208 - 4101 SHEPPARD AVE E,Toronto,M1S 3H3,M1S
1030,Downtown,374900,43.641788,-79.381874,#1211 - 14 YORK ST N,Toronto,M5J 0B1,M5J
1032,Niagara,294900,43.636345,-79.404808,#215 - 215 FORT YORK BLVD,Toronto,M5V 4A2,M5V
1033,Little Portugal,278800,43.641697,-79.423431,#628 - 36 LISGAR ST,Toronto,M6J 0A9,M6J
1034,Little Portugal,319900,43.641697,-79.423431,#1908 W - 36 LISGAR ST,Toronto,M6J 0A9,M6J
1035,Willowdale,488000,43.760998,-79.410202,#908 - 4789 YONGE ST,Toronto,M2N 0G3,M2N
1036,Newtonbrook,410000,43.784409,-79.416061,#503 - 5791 YONGE ST,Toronto,M2M 0A8,M2M
1037,Bayview Village,475000,43.769611,-79.368416,#3105 - 33 SINGER CRT,Toronto,M2K 0B4,M2K
1038,Tam O'Shanter,279000,43.785805,-79.292114,#803 - 185 BONIS AVE,Toronto,M1T 3W6,M1T
1039,Toronto,320000,43.761047,-79.410904,#358 - 4750 YONGE ST,Toronto,L4C 0M5,L4C
1040,West Queen West,3700000,43.646591,-79.406052,715-717 Queen St,Toronto,M6J 1E6,M6J
1041,West Queen West,3700000,43.646591,-79.406052,715-717 Queen St,Toronto,M6J 1E6,M6J
1042,Midtown Toronto,5750000,43.719818,-79.391922,191 STRATHGOWAN AVE,Toronto,M4N 1C4,M4N
1043,Downtown,1200000,43.644783,-79.362793,#820 - 15 MERCHANTS WHARF,Toronto,M5A 1B6,M5A
1044,Riverdale,39999,43.680504,-79.335663,1067 DANFORTH AVE,Toronto,M4J 1M1,M4J
1045,Downtown,54786,43.63969,-79.379517,111 QUEENS QUAY W,Toronto,M5J 2T5,M5J
1046,Niagara,325000,43.635681,-79.398674,#1817 - 650 QUEENS QUAY W,Toronto,M5V 3N2,M5V
1047,Downtown,1999000,43.641346,-79.372421,#1211 - 39 QUEENS QUAY E,Toronto,M5E 0A4,M5E
1048,Niagara,395000,43.636234,-79.403122,#413 - 628 FLEET ST,Toronto,M5V 1A8,M5V
1049,Niagara,329000,43.636837,-79.406052,#322 - 231 FORT YORK BLVD,Toronto,M5V 4A2,M5V
1050,Harbord Village,155000,43.665318,-79.409706,535 BLOOR ST W,Toronto,M5S 1Y5,M5S
1051,Downtown,489900,43.640381,-79.397339,#1509 - 21 ICEBOAT TERR,Toronto,M5V 4A9,M5V
1052,Midtown Toronto,469000,43.705097,-79.397514,2181 YONGE ST|Unit 2601,Toronto,M4S 2A9,M4S
1053,Downtown,549000,43.647224,-79.391098,#4006 - 21 WIDMER ST,Toronto,M5V 0B8,M5V
1054,Downtown,67000,43.649174,-79.367554,120 LOWER SHERBOURNE ST,Toronto,M5A 4J4,M5A
1055,Earlscourt,369900,43.67384,-79.453865,#3 - 92 CALEDONIA PARK RD,Toronto,M6H 4A8,M6H
1056,Rexdale,419900,43.731674,-79.576454,#1012 - 80 ESTHER LORRIE DR,Toronto,M9W 4L7,M9W
1057,Thorncrest Village,2575000,43.661552,-79.542702,75 THORNCREST RD,Toronto,M9A 1S9,M9A
1058,St. Andrew - Windfields,4880000,43.752792,-79.39328,33 MEDALIST RD,Toronto,M2P 1Y5,M2P
1059,Agincourt,1320000,43.786839,-79.276924,#1 -5 - 8 GLEN WATFORD DR,Toronto,M1S 2C1,M1S
1060,Rexdale,599900,43.733665,-79.561348,8 MCGILLIVRAY AVE,Toronto,M9V 1G3,M9V
1061,Golden Mile,160000,43.727928,-79.28759,900 WARDEN Avenue,Toronto,M1L 2M5,M1L
1062,The Queensway,1499999,43.624435,-79.512314,938 THE QUEENSWAY AVE,Toronto,M8Z 1P4,M8Z
1063,Leaside,345000,43.714638,-79.35463,#520 - 35 BRIAN PECK CRES,Toronto,M4G 4J7,M4G
1064,Bendale,389900,43.771309,-79.260719,#730 - 125 OMNI DR,Toronto,M1P 5A6,M1P
1065,Willowdale,485000,43.776329,-79.412376,#1028 - 28 SOMMERSET WAY,Toronto,M2N 6X5,M2N
1066,Tam O'Shanter - Sullivan,529900,43.775761,-79.307526,35 PALMDALE DR,Toronto,M1T 1P2,M1T
1068,Port Union,698800,43.787018,-79.164528,6227 KINGSTON RD,Toronto,M1C 1L1,M1C
1069,Downsview,399000,43.727539,-79.482857,#505 - 2772 KEELE ST,Toronto,M3M 0A3,M3M
1070,Don Mills,383000,43.73275,-79.345634,#706 - 75 THE DONWAY W ST,Toronto,M3C 2E9,M3C
1071,The Queensway,364900,43.625927,-79.504417,#512 - 760 THE QUEENSWAY,Toronto,M8Z 1N1,M8Z
1073,Willowdale,335000,43.778168,-79.417656,#302 - 503 BEECROFT RD,Toronto,M2N 7H2,M2N
1074,Willowdale,609900,43.760464,-79.410248,#2302 - 2 ANNDALE DR,Toronto,M2N 0G5,M2N
1075,Newtonbrook,408000,43.781662,-79.414391,#511 - 7 BISHOP AVE,Toronto,M2M 4J4,M2M
1076,Dorset Park,75000,43.770908,-79.278328,#4 - 1 WILLIAM KITCHEN RD,Toronto,M1P 2Y4,M1P
1077,Woburn,268000,43.780865,-79.247559,#913 - 8 LEE CENTRE DR,Toronto,M1H 3H9,M1H
1078,Golden Mile,485000,43.723164,-79.289505,#A114 - 41 LEBOVIC AVE,Toronto,M1L 4W1,M1L
1079,Mimico,340000,43.625717,-79.477188,#907 - 110 MARINE PARADE DR,Toronto,M8V 0A3,M8V
1080,Toronto,709000,43.761047,-79.410904,#322 - 4750 YONGE ST,Toronto,L4C 0M5,L4C
1081,Willowdale,498000,43.760998,-79.410202,#512 - 4789 YONGE ST,Toronto,M2N 0G3,M2N
1082,Toronto,409000,43.761047,-79.410904,#323 - 4750 YONGE ST,Toronto,L4C 0M5,L4C
1083,Downtown,475000,43.645195,-79.390678,#133 - 250 WELLINGTON ST W,Toronto,M5V 3P6,M5V
1084,Downtown,359900,43.657074,-79.355232,#601 - 51 TROLLEY CRES,Toronto,M5A 0E9,M5A
1085,York Mills,3980000,43.755997,-79.40049,2 NORMANDALE CRES,Toronto,M2P 1M8,M2P
